id,date,prov,provid,type,sex,diag
61786784,4-Mar-21,นครนายก,26,dog,female,neg
61786783,4-Mar-21,นครนายก,26,dog,male,neg
61786782,4-Mar-21,นครนายก,26,dog,female,neg
61786781,4-Mar-21,นครนายก,26,dog,male,neg
61786780,4-Mar-21,นครนายก,26,dog,female,neg
61786779,4-Mar-21,นครนายก,26,dog,male,neg
61786778,4-Mar-21,นครนายก,26,dog,male,neg
61786714,4-Mar-21,สุรินทร์,32,dog,female,posit
61790493,3-Mar-21,ชัยนาท,18,cat,female,neg
61788915,3-Mar-21,บึงกาฬ,38,dog,male,neg
61788913,3-Mar-21,บึงกาฬ,38,dog,male,neg
61787389,3-Mar-21,พิษณุโลก,65,dog,male,neg
61787264,3-Mar-21,หนองบัวลำภู,39,dog,female,neg
61787263,3-Mar-21,หนองบัวลำภู,39,dog,female,neg
61786836,3-Mar-21,หนองคาย,43,rodent,male,neg
61786833,3-Mar-21,หนองคาย,43,rodent,male,neg
61786832,3-Mar-21,หนองคาย,43,dog,male,neg
61786829,3-Mar-21,หนองคาย,43,cat,male,neg
61786828,3-Mar-21,หนองคาย,43,dog,male,neg
61786811,3-Mar-21,กำแพงเพชร,62,dog,female,neg
61786810,3-Mar-21,กำแพงเพชร,62,dog,male,neg
61786809,3-Mar-21,กำแพงเพชร,62,dog,male,neg
61786808,3-Mar-21,กำแพงเพชร,62,cat,male,neg
61786807,3-Mar-21,กำแพงเพชร,62,dog,male,neg
61786777,3-Mar-21,พังงา,82,cat,male,neg
61786748,3-Mar-21,นครพนม,48,dog,male,neg
61786747,3-Mar-21,นครพนม,48,dog,female,neg
61786746,3-Mar-21,นครพนม,48,dog,male,neg
61786676,3-Mar-21,เพชรบูรณ์,67,cat,female,neg
61786639,3-Mar-21,บุรีรัมย์,31,cat,male,neg
61786603,3-Mar-21,น่าน,55,cat,male,neg
61786535,3-Mar-21,จันทบุรี,22,cat,female,neg
61789417,2-Mar-21,กรุงเทพมหานคร,10,wildlife,male,neg
61787554,2-Mar-21,ลำปาง,52,cat,male,neg
61787393,2-Mar-21,นครศรีธรรมราช,80,cat,male,neg
61787392,2-Mar-21,นครศรีธรรมราช,80,dog,male,neg
61787390,2-Mar-21,นครศรีธรรมราช,80,dog,male,neg
61787343,2-Mar-21,นครศรีธรรมราช,80,dog,male,neg
61787334,2-Mar-21,นครศรีธรรมราช,80,dog,male,neg
61787328,2-Mar-21,NA,NA,dog,male,neg
61787324,2-Mar-21,นครศรีธรรมราช,80,dog,male,neg
61787312,2-Mar-21,ระยอง,21,dog,female,neg
61787309,2-Mar-21,ระยอง,21,dog,female,neg
61787306,2-Mar-21,ระยอง,21,dog,female,neg
61787288,2-Mar-21,ระยอง,21,dog,male,neg
61787283,2-Mar-21,ระยอง,21,dog,female,neg
61787276,2-Mar-21,ระยอง,21,dog,male,neg
61787275,2-Mar-21,ระยอง,21,cat,female,neg
61787274,2-Mar-21,ระยอง,21,dog,male,neg
61787273,2-Mar-21,ระยอง,21,dog,male,neg
61787179,2-Mar-21,ระยอง,21,dog,female,posit
61787111,2-Mar-21,ระยอง,21,cat,male,posit
61786978,2-Mar-21,ร้อยเอ็ด,45,cat,male,neg
61786977,2-Mar-21,ร้อยเอ็ด,45,cat,male,neg
61786976,2-Mar-21,ร้อยเอ็ด,45,cat,male,neg
61786975,2-Mar-21,ร้อยเอ็ด,45,dog,female,neg
61786974,2-Mar-21,ร้อยเอ็ด,45,dog,female,neg
61786973,2-Mar-21,ร้อยเอ็ด,45,dog,male,neg
61786972,2-Mar-21,ร้อยเอ็ด,45,dog,female,neg
61786970,2-Mar-21,ร้อยเอ็ด,45,dog,male,neg
61786969,2-Mar-21,ร้อยเอ็ด,45,dog,female,neg
61786968,2-Mar-21,ร้อยเอ็ด,45,dog,male,neg
61786967,2-Mar-21,ร้อยเอ็ด,45,dog,male,neg
61786962,2-Mar-21,ร้อยเอ็ด,45,dog,male,neg
61786961,2-Mar-21,ร้อยเอ็ด,45,dog,male,neg
61786871,2-Mar-21,อุตรดิตถ์,53,dog,male,neg
61786870,2-Mar-21,อุตรดิตถ์,53,dog,male,neg
61786869,2-Mar-21,อุตรดิตถ์,53,dog,male,neg
61786868,2-Mar-21,อุตรดิตถ์,53,dog,male,neg
61786867,2-Mar-21,NA,NA,dog,male,neg
61786840,2-Mar-21,ร้อยเอ็ด,45,dog,female,neg
61786839,2-Mar-21,ร้อยเอ็ด,45,dog,female,neg
61786835,2-Mar-21,หนองคาย,43,rodent,male,neg
61786827,2-Mar-21,หนองคาย,43,dog,male,neg
61786826,2-Mar-21,หนองคาย,43,cat,female,neg
61786806,2-Mar-21,กำแพงเพชร,62,dog,female,neg
61786805,2-Mar-21,กำแพงเพชร,62,dog,male,neg
61786804,2-Mar-21,กำแพงเพชร,62,dog,male,neg
61786803,2-Mar-21,กำแพงเพชร,62,dog,female,neg
61786802,2-Mar-21,กำแพงเพชร,62,dog,male,neg
61786787,2-Mar-21,สมุทรปราการ,11,dog,male,posit
61786763,2-Mar-21,พัทลุง,93,dog,male,neg
61786762,2-Mar-21,พัทลุง,93,dog,male,neg
61786761,2-Mar-21,พัทลุง,93,dog,male,neg
61786760,2-Mar-21,พัทลุง,93,dog,male,neg
61786759,2-Mar-21,พัทลุง,93,dog,male,neg
61786758,2-Mar-21,พัทลุง,93,dog,male,neg
61786757,2-Mar-21,พัทลุง,93,dog,male,neg
61786756,2-Mar-21,พัทลุง,93,dog,male,neg
61786743,2-Mar-21,สงขลา,90,dog,female,neg
61786707,2-Mar-21,มหาสารคาม,44,dog,male,neg
61786706,2-Mar-21,มหาสารคาม,44,dog,male,neg
61786667,2-Mar-21,พัทลุง,93,dog,male,neg
61786665,2-Mar-21,พัทลุง,93,dog,male,neg
61786662,2-Mar-21,พัทลุง,93,dog,male,neg
61786661,2-Mar-21,พัทลุง,93,dog,male,neg
61786634,2-Mar-21,บุรีรัมย์,31,dog,female,posit
61786614,2-Mar-21,อุตรดิตถ์,53,dog,female,posit
61786613,2-Mar-21,อุทัยธานี,61,dog,female,neg
61786612,2-Mar-21,อุทัยธานี,61,cat,female,neg
61786610,2-Mar-21,อุทัยธานี,61,cat,female,neg
61786609,2-Mar-21,อุทัยธานี,61,cat,female,neg
61786606,2-Mar-21,อุทัยธานี,61,dog,male,neg
61786605,2-Mar-21,อุทัยธานี,61,rodent,male,neg
61786604,2-Mar-21,อุทัยธานี,61,rodent,male,neg
61786569,2-Mar-21,เพชรบุรี,76,cat,female,neg
61786568,2-Mar-21,เพชรบุรี,76,dog,female,neg
61788858,1-Mar-21,ปราจีนบุรี,25,dog,female,neg
61788327,1-Mar-21,เชียงใหม่,50,wildlife,male,neg
61788325,1-Mar-21,เชียงใหม่,50,wildlife,male,neg
61788323,1-Mar-21,เชียงใหม่,50,wildlife,female,neg
61788321,1-Mar-21,เชียงใหม่,50,wildlife,female,neg
61788311,1-Mar-21,เชียงใหม่,50,dog,female,unknow
61787813,1-Mar-21,ตรัง,92,dog,male,neg
61787313,1-Mar-21,ระยอง,21,dog,female,neg
61787311,1-Mar-21,ระยอง,21,dog,male,neg
61787310,1-Mar-21,ระยอง,21,dog,male,neg
61787287,1-Mar-21,ระยอง,21,dog,male,neg
61787286,1-Mar-21,ระยอง,21,dog,female,neg
61787285,1-Mar-21,ระยอง,21,dog,female,neg
61787284,1-Mar-21,ระยอง,21,dog,female,neg
61787282,1-Mar-21,ระยอง,21,dog,female,neg
61787281,1-Mar-21,ระยอง,21,dog,male,neg
61787280,1-Mar-21,ระยอง,21,dog,female,neg
61787279,1-Mar-21,ระยอง,21,dog,female,neg
61787278,1-Mar-21,ระยอง,21,dog,female,neg
61787277,1-Mar-21,ระยอง,21,cat,female,neg
61786834,1-Mar-21,NA,NA,rodent,male,neg
61786789,1-Mar-21,สมุทรปราการ,11,cat,male,neg
61786744,1-Mar-21,ลำพูน,51,dog,male,neg
61786656,1-Mar-21,อ่างทอง,15,cat,male,neg
61786655,1-Mar-21,อ่างทอง,15,cat,male,neg
61786626,1-Mar-21,เชียงราย,57,cat,male,neg
61786625,1-Mar-21,เชียงราย,57,cat,female,neg
61786623,1-Mar-21,เชียงราย,57,cat,male,neg
61786622,1-Mar-21,เชียงราย,57,dog,male,neg
61786620,1-Mar-21,เชียงราย,57,dog,male,neg
61786617,1-Mar-21,เชียงราย,57,dog,male,neg
61786615,1-Mar-21,เชียงราย,57,dog,male,neg
61786583,1-Mar-21,อำนาจเจริญ,37,dog,female,neg
61786567,1-Mar-21,น่าน,55,dog,female,neg
61786566,1-Mar-21,น่าน,55,dog,male,neg
61786527,1-Mar-21,ตาก,63,cat,male,neg
61786526,1-Mar-21,ตาก,63,dog,male,neg
61786522,1-Mar-21,พะเยา,56,cat,male,neg
61786657,27-Feb-21,ชลบุรี,20,dog,male,neg
61787623,26-Feb-21,ฉะเชิงเทรา,24,cat,female,neg
61786514,26-Feb-21,นครพนม,48,cat,male,neg
61787755,25-Feb-21,นนทบุรี,12,cat,male,neg
61787746,25-Feb-21,นครปฐม,73,dog,male,neg
61787730,25-Feb-21,นครปฐม,73,rodent,male,neg
61787583,25-Feb-21,ขอนแก่น,40,dog,male,neg
61787578,25-Feb-21,ขอนแก่น,40,dog,male,neg
61787576,25-Feb-21,ขอนแก่น,40,dog,female,neg
61787188,25-Feb-21,ขอนแก่น,40,dog,female,neg
61787187,25-Feb-21,ขอนแก่น,40,dog,male,neg
61787186,25-Feb-21,ขอนแก่น,40,dog,female,neg
61787185,25-Feb-21,ขอนแก่น,40,dog,male,neg
61787184,25-Feb-21,ขอนแก่น,40,dog,male,neg
61787183,25-Feb-21,ขอนแก่น,40,dog,male,neg
61787182,25-Feb-21,ขอนแก่น,40,dog,female,neg
61786866,25-Feb-21,อุตรดิตถ์,53,cat,male,neg
61786864,25-Feb-21,อุตรดิตถ์,53,dog,female,neg
61786671,25-Feb-21,บุรีรัมย์,31,dog,male,neg
61786660,25-Feb-21,ศรีสะเกษ,33,cat,male,neg
61786659,25-Feb-21,ศรีสะเกษ,33,cat,male,neg
61786592,25-Feb-21,เชียงราย,57,dog,female,neg
61786590,25-Feb-21,เชียงราย,57,dog,male,neg
61786576,25-Feb-21,สุรินทร์,32,dog,male,posit
61786563,25-Feb-21,ชลบุรี,20,dog,female,posit
61791212,24-Feb-21,ชัยภูมิ,36,dog,male,neg
61789910,24-Feb-21,นครราชสีมา,30,dog,male,neg
61789909,24-Feb-21,นครราชสีมา,30,cat,female,neg
61789908,24-Feb-21,นครราชสีมา,30,dog,female,neg
61789907,24-Feb-21,นครราชสีมา,30,dog,male,neg
61789692,24-Feb-21,นครราชสีมา,30,dog,male,neg
61789690,24-Feb-21,นครราชสีมา,30,cat,male,neg
61789581,24-Feb-21,แม่ฮ่องสอน,58,cat,male,neg
61789580,24-Feb-21,แม่ฮ่องสอน,58,cat,male,neg
61787531,24-Feb-21,แม่ฮ่องสอน,58,dog,male,neg
61787528,24-Feb-21,สระบุรี,19,cat,male,neg
61787525,24-Feb-21,แม่ฮ่องสอน,58,cat,male,neg
61787522,24-Feb-21,แม่ฮ่องสอน,58,cat,male,neg
61787513,24-Feb-21,แม่ฮ่องสอน,58,dog,male,neg
61787512,24-Feb-21,แม่ฮ่องสอน,58,dog,male,neg
61787511,24-Feb-21,แม่ฮ่องสอน,58,dog,male,neg
61787510,24-Feb-21,แม่ฮ่องสอน,58,dog,male,neg
61787509,24-Feb-21,แม่ฮ่องสอน,58,cat,male,neg
61787508,24-Feb-21,แม่ฮ่องสอน,58,cat,male,neg
61787507,24-Feb-21,แม่ฮ่องสอน,58,dog,male,neg
61787506,24-Feb-21,แม่ฮ่องสอน,58,dog,male,neg
61787466,24-Feb-21,แม่ฮ่องสอน,58,dog,male,neg
61787465,24-Feb-21,แม่ฮ่องสอน,58,cat,male,neg
61787464,24-Feb-21,แม่ฮ่องสอน,58,dog,male,neg
61787462,24-Feb-21,แม่ฮ่องสอน,58,cat,male,neg
61787459,24-Feb-21,แม่ฮ่องสอน,58,cat,male,neg
61787457,24-Feb-21,แม่ฮ่องสอน,58,cat,male,neg
61786930,24-Feb-21,จันทบุรี,22,dog,female,neg
61786865,24-Feb-21,ร้อยเอ็ด,45,dog,male,neg
61786863,24-Feb-21,ร้อยเอ็ด,45,dog,male,neg
61786862,24-Feb-21,ร้อยเอ็ด,45,dog,female,neg
61786861,24-Feb-21,ร้อยเอ็ด,45,dog,female,neg
61786812,24-Feb-21,กำแพงเพชร,62,dog,male,neg
61786776,24-Feb-21,กำแพงเพชร,62,dog,female,neg
61786775,24-Feb-21,กำแพงเพชร,62,dog,female,neg
61786774,24-Feb-21,กำแพงเพชร,62,dog,male,neg
61786773,24-Feb-21,กำแพงเพชร,62,cat,male,neg
61786705,24-Feb-21,มหาสารคาม,44,dog,male,neg
61786704,24-Feb-21,มหาสารคาม,44,dog,male,neg
61786703,24-Feb-21,มหาสารคาม,44,dog,male,neg
61786702,24-Feb-21,มหาสารคาม,44,dog,male,neg
61786701,24-Feb-21,มหาสารคาม,44,dog,female,neg
61786700,24-Feb-21,มหาสารคาม,44,dog,male,neg
61786699,24-Feb-21,มหาสารคาม,44,dog,male,neg
61786698,24-Feb-21,มหาสารคาม,44,dog,female,neg
61786697,24-Feb-21,มหาสารคาม,44,dog,male,neg
61786579,24-Feb-21,สุรินทร์,32,dog,male,neg
61786577,24-Feb-21,สุรินทร์,32,cat,male,neg
61786560,24-Feb-21,นครศรีธรรมราช,80,cat,male,neg
61786492,24-Feb-21,นครพนม,48,dog,female,neg
61786491,24-Feb-21,นครพนม,48,dog,male,neg
61786490,24-Feb-21,นครพนม,48,dog,male,neg
61786489,24-Feb-21,นครพนม,48,dog,female,neg
61791219,23-Feb-21,ชัยภูมิ,36,dog,male,unknow
61791218,23-Feb-21,ชัยภูมิ,36,dog,female,unknow
61791217,23-Feb-21,ชัยภูมิ,36,dog,male,unknow
61791216,23-Feb-21,ชัยภูมิ,36,cat,male,unknow
61789691,23-Feb-21,นครราชสีมา,30,dog,male,neg
61789684,23-Feb-21,นครราชสีมา,30,ruminant,male,neg
61788651,23-Feb-21,สระแก้ว,27,dog,male,neg
61788550,23-Feb-21,สระแก้ว,27,dog,female,neg
61787181,23-Feb-21,ขอนแก่น,40,dog,male,neg
61787180,23-Feb-21,ขอนแก่น,40,dog,male,neg
61787095,23-Feb-21,ระยอง,21,dog,male,posit
61786963,23-Feb-21,ร้อยเอ็ด,45,dog,male,neg
61786931,23-Feb-21,จันทบุรี,22,dog,male,neg
61786882,23-Feb-21,ขอนแก่น,40,dog,female,neg
61786860,23-Feb-21,ร้อยเอ็ด,45,dog,female,neg
61786838,23-Feb-21,ร้อยเอ็ด,45,dog,male,neg
61786837,23-Feb-21,ร้อยเอ็ด,45,dog,male,neg
61786772,23-Feb-21,กำแพงเพชร,62,dog,male,neg
61786709,23-Feb-21,ขอนแก่น,40,dog,female,neg
61786708,23-Feb-21,ขอนแก่น,40,dog,male,neg
61786682,23-Feb-21,กำแพงเพชร,62,cat,male,neg
61786681,23-Feb-21,กำแพงเพชร,62,dog,female,neg
61786680,23-Feb-21,กำแพงเพชร,62,dog,male,neg
61786679,23-Feb-21,กำแพงเพชร,62,dog,male,neg
61786597,23-Feb-21,กำแพงเพชร,62,cat,female,neg
61786575,23-Feb-21,อุตรดิตถ์,53,cat,male,neg
61786574,23-Feb-21,อุตรดิตถ์,53,cat,female,neg
61786517,23-Feb-21,น่าน,55,dog,male,neg
61786499,23-Feb-21,ตาก,63,dog,male,neg
61786497,23-Feb-21,ตาก,63,dog,male,neg
61786496,23-Feb-21,ตาก,63,dog,male,neg
61786494,23-Feb-21,ตาก,63,dog,male,neg
61786473,23-Feb-21,กาฬสินธุ์,46,dog,male,neg
61786472,23-Feb-21,กาฬสินธุ์,46,dog,female,neg
61786471,23-Feb-21,กาฬสินธุ์,46,dog,female,neg
61786470,23-Feb-21,กาฬสินธุ์,46,dog,male,neg
61786469,23-Feb-21,กาฬสินธุ์,46,dog,female,neg
61786468,23-Feb-21,กาฬสินธุ์,46,dog,female,neg
61786467,23-Feb-21,กาฬสินธุ์,46,dog,male,neg
61786455,23-Feb-21,กาฬสินธุ์,46,dog,female,neg
61786423,23-Feb-21,นครพนม,48,dog,male,neg
61788647,22-Feb-21,สระแก้ว,27,dog,female,neg
61787969,22-Feb-21,ลพบุรี,16,cat,male,neg
61786858,22-Feb-21,ตรัง,92,cat,male,neg
61786857,22-Feb-21,ตรัง,92,dog,female,neg
61786856,22-Feb-21,ตรัง,92,dog,female,neg
61786852,22-Feb-21,ตรัง,92,dog,female,neg
61786849,22-Feb-21,ตรัง,92,dog,male,neg
61786716,22-Feb-21,สุรินทร์,32,dog,female,neg
61786678,22-Feb-21,กำแพงเพชร,62,dog,female,neg
61786677,22-Feb-21,กำแพงเพชร,62,dog,male,neg
61786675,22-Feb-21,พิจิตร,66,dog,male,neg
61786674,22-Feb-21,พิจิตร,66,dog,female,neg
61786673,22-Feb-21,พิจิตร,66,dog,male,neg
61786672,22-Feb-21,พิจิตร,66,dog,female,neg
61786670,22-Feb-21,พิจิตร,66,dog,female,neg
61786669,22-Feb-21,พิจิตร,66,cat,male,neg
61786668,22-Feb-21,พิจิตร,66,dog,male,neg
61786666,22-Feb-21,พิจิตร,66,cat,female,neg
61786664,22-Feb-21,พิจิตร,66,rodent,female,neg
61786658,22-Feb-21,ศรีสะเกษ,33,ruminant,female,neg
61786602,22-Feb-21,กำแพงเพชร,62,dog,male,neg
61786601,22-Feb-21,กำแพงเพชร,62,dog,female,neg
61786600,22-Feb-21,กำแพงเพชร,62,cat,male,neg
61786599,22-Feb-21,กำแพงเพชร,62,dog,male,neg
61786598,22-Feb-21,กำแพงเพชร,62,dog,female,neg
61786596,22-Feb-21,เชียงราย,57,dog,female,neg
61786595,22-Feb-21,เชียงราย,57,dog,male,neg
61786594,22-Feb-21,เชียงราย,57,dog,male,neg
61786593,22-Feb-21,เชียงราย,57,dog,male,neg
61786591,22-Feb-21,เชียงราย,57,dog,male,neg
61786589,22-Feb-21,เชียงราย,57,dog,male,neg
61786588,22-Feb-21,เชียงราย,57,dog,female,neg
61786587,22-Feb-21,เชียงราย,57,cat,male,neg
61786586,22-Feb-21,เชียงราย,57,dog,female,neg
61786585,22-Feb-21,เชียงราย,57,dog,male,neg
61786584,22-Feb-21,เชียงราย,57,dog,male,neg
61786544,22-Feb-21,พะเยา,56,dog,female,neg
61786543,22-Feb-21,พะเยา,56,dog,male,neg
61786542,22-Feb-21,พะเยา,56,dog,female,neg
61786541,22-Feb-21,พะเยา,56,wildlife,female,neg
61786539,22-Feb-21,พะเยา,56,cat,male,neg
61786538,22-Feb-21,พะเยา,56,cat,male,neg
61786537,22-Feb-21,พะเยา,56,cat,male,neg
61786536,22-Feb-21,พะเยา,56,dog,female,neg
61786534,22-Feb-21,พะเยา,56,dog,male,neg
61786532,22-Feb-21,พะเยา,56,cat,female,neg
61786531,22-Feb-21,พะเยา,56,cat,female,neg
61786530,22-Feb-21,พะเยา,56,cat,male,neg
61786529,22-Feb-21,พะเยา,56,dog,male,neg
61786420,22-Feb-21,นครศรีธรรมราช,80,dog,male,posit
61786418,22-Feb-21,สตูล,91,dog,male,neg
61786417,22-Feb-21,สตูล,91,dog,male,neg
61786416,22-Feb-21,NA,NA,dog,male,unknow
61786415,22-Feb-21,สตูล,91,dog,female,neg
61786408,22-Feb-21,อุทัยธานี,61,cat,female,neg
61786414,21-Feb-21,สตูล,91,dog,male,neg
61786413,21-Feb-21,สตูล,91,dog,female,neg
61786411,21-Feb-21,สตูล,91,dog,female,neg
61789416,20-Feb-21,กรุงเทพมหานคร,10,dog,female,neg
61786410,20-Feb-21,สตูล,91,dog,female,neg
61786409,20-Feb-21,สตูล,91,dog,female,neg
61790646,19-Feb-21,พิษณุโลก,65,cat,male,neg
61790631,19-Feb-21,พิษณุโลก,65,cat,male,neg
61790630,19-Feb-21,พิษณุโลก,65,cat,male,neg
61790629,19-Feb-21,พิษณุโลก,65,cat,male,neg
61787759,19-Feb-21,นนทบุรี,12,cat,female,neg
61787758,19-Feb-21,นนทบุรี,12,cat,male,neg
61787625,19-Feb-21,ฉะเชิงเทรา,24,cat,male,neg
61787262,19-Feb-21,หนองบัวลำภู,39,dog,male,neg
61787261,19-Feb-21,หนองบัวลำภู,39,cat,male,neg
61787260,19-Feb-21,หนองบัวลำภู,39,dog,male,neg
61787014,19-Feb-21,ระยอง,21,dog,female,posit
61786848,19-Feb-21,ตรัง,92,dog,female,neg
61786847,19-Feb-21,ตรัง,92,dog,male,neg
61786846,19-Feb-21,ตรัง,92,dog,female,neg
61786845,19-Feb-21,ตรัง,92,dog,female,neg
61786796,19-Feb-21,หนองบัวลำภู,39,cat,female,neg
61786795,19-Feb-21,หนองบัวลำภู,39,dog,male,neg
61786488,19-Feb-21,นครสวรรค์,60,dog,male,neg
61786486,19-Feb-21,นครสวรรค์,60,rodent,male,neg
61786485,19-Feb-21,นครสวรรค์,60,dog,male,neg
61786484,19-Feb-21,นครสวรรค์,60,dog,male,neg
61786483,19-Feb-21,นครสวรรค์,60,dog,male,neg
61786482,19-Feb-21,นครสวรรค์,60,dog,male,neg
61786481,19-Feb-21,นครสวรรค์,60,rodent,male,neg
61786479,19-Feb-21,นครสวรรค์,60,rodent,male,neg
61786478,19-Feb-21,นครสวรรค์,60,rodent,male,neg
61786476,19-Feb-21,นครสวรรค์,60,rodent,male,neg
61786475,19-Feb-21,นครสวรรค์,60,rodent,male,neg
61786474,19-Feb-21,นครสวรรค์,60,rodent,male,neg
61786396,19-Feb-21,บุรีรัมย์,31,dog,male,neg
61786380,19-Feb-21,นครพนม,48,dog,male,neg
61786379,19-Feb-21,นครพนม,48,dog,male,neg
61788837,18-Feb-21,ปราจีนบุรี,25,dog,female,neg
61788836,18-Feb-21,ปราจีนบุรี,25,dog,female,neg
61788835,18-Feb-21,ปราจีนบุรี,25,dog,female,neg
61788834,18-Feb-21,ปราจีนบุรี,25,dog,male,neg
61788833,18-Feb-21,ปราจีนบุรี,25,dog,male,neg
61788832,18-Feb-21,ปราจีนบุรี,25,dog,female,neg
61788827,18-Feb-21,ปราจีนบุรี,25,dog,male,neg
61788826,18-Feb-21,ปราจีนบุรี,25,dog,male,neg
61788825,18-Feb-21,ปราจีนบุรี,25,dog,male,neg
61788823,18-Feb-21,ปราจีนบุรี,25,dog,male,neg
61788822,18-Feb-21,ปราจีนบุรี,25,dog,male,neg
61788821,18-Feb-21,ปราจีนบุรี,25,dog,male,neg
61788820,18-Feb-21,ปราจีนบุรี,25,dog,female,neg
61788819,18-Feb-21,ปราจีนบุรี,25,dog,female,neg
61788818,18-Feb-21,ปราจีนบุรี,25,dog,female,neg
61788817,18-Feb-21,ปราจีนบุรี,25,dog,female,neg
61788816,18-Feb-21,ปราจีนบุรี,25,dog,male,neg
61788815,18-Feb-21,ปราจีนบุรี,25,dog,female,neg
61787630,18-Feb-21,ฉะเชิงเทรา,24,ruminant,female,posit
61786711,18-Feb-21,นครนายก,26,dog,male,neg
61786710,18-Feb-21,นครนายก,26,dog,female,neg
61786547,18-Feb-21,จันทบุรี,22,cat,female,neg
61786457,18-Feb-21,ศรีสะเกษ,33,dog,male,neg
61786451,18-Feb-21,ประจวบคีรีขันธ์,77,dog,female,neg
61786449,18-Feb-21,ศรีสะเกษ,33,dog,male,posit
61786343,18-Feb-21,แพร่,54,cat,male,neg
61786342,18-Feb-21,แพร่,54,cat,male,neg
61786339,18-Feb-21,แพร่,54,rodent,male,neg
61786337,18-Feb-21,แพร่,54,ruminant,male,neg
61786335,18-Feb-21,แพร่,54,rodent,male,neg
61786333,18-Feb-21,แพร่,54,dog,male,neg
61786331,18-Feb-21,แพร่,54,cat,male,neg
61786292,18-Feb-21,สุราษฎร์ธานี,84,dog,male,neg
61789414,17-Feb-21,นนทบุรี,12,dog,male,neg
61789412,17-Feb-21,นนทบุรี,12,cat,male,neg
61789022,17-Feb-21,นครศรีธรรมราช,80,cat,male,neg
61789021,17-Feb-21,นครศรีธรรมราช,80,pig,male,neg
61786844,17-Feb-21,ตรัง,92,dog,female,neg
61786843,17-Feb-21,ตรัง,92,dog,male,neg
61786842,17-Feb-21,ตรัง,92,dog,male,neg
61786841,17-Feb-21,ตรัง,92,dog,male,neg
61786684,17-Feb-21,นครศรีธรรมราช,80,pig,male,neg
61786608,17-Feb-21,อุทัยธานี,61,dog,female,neg
61786571,17-Feb-21,น่าน,55,dog,male,neg
61786570,17-Feb-21,น่าน,55,cat,male,neg
61786562,17-Feb-21,นครศรีธรรมราช,80,cat,male,neg
61786561,17-Feb-21,นครศรีธรรมราช,80,cat,female,neg
61786453,17-Feb-21,ประจวบคีรีขันธ์,77,dog,male,neg
61786424,17-Feb-21,ขอนแก่น,40,wildlife,female,neg
61786378,17-Feb-21,ตรัง,92,ruminant,male,posit
61786377,17-Feb-21,ชลบุรี,20,dog,female,posit
61786369,17-Feb-21,อุทัยธานี,61,dog,male,neg
61786367,17-Feb-21,อุทัยธานี,61,dog,female,neg
61786364,17-Feb-21,อุทัยธานี,61,cat,male,neg
61786361,17-Feb-21,อุทัยธานี,61,cat,female,neg
61786360,17-Feb-21,อุทัยธานี,61,cat,male,neg
61786359,17-Feb-21,อุทัยธานี,61,cat,male,neg
61786358,17-Feb-21,อุทัยธานี,61,cat,male,neg
61786356,17-Feb-21,อุทัยธานี,61,dog,female,neg
61786355,17-Feb-21,อุทัยธานี,61,cat,male,neg
61786354,17-Feb-21,อุทัยธานี,61,dog,male,neg
61786296,17-Feb-21,กาฬสินธุ์,46,dog,male,neg
61786295,17-Feb-21,กาฬสินธุ์,46,dog,female,neg
61786293,17-Feb-21,กาฬสินธุ์,46,dog,male,neg
61786289,17-Feb-21,กาฬสินธุ์,46,dog,male,neg
61786288,17-Feb-21,กาฬสินธุ์,46,dog,female,neg
61786287,17-Feb-21,กาฬสินธุ์,46,dog,male,unknow
61786279,17-Feb-21,เพชรบูรณ์,67,cat,male,neg
61786278,17-Feb-21,เพชรบูรณ์,67,dog,male,neg
61786277,17-Feb-21,เพชรบูรณ์,67,dog,male,neg
61790608,16-Feb-21,สระบุรี,19,cat,male,neg
61786695,16-Feb-21,นครศรีธรรมราช,80,dog,male,neg
61786694,16-Feb-21,นครศรีธรรมราช,80,dog,male,neg
61786693,16-Feb-21,นครศรีธรรมราช,80,dog,male,neg
61786692,16-Feb-21,นครศรีธรรมราช,80,dog,male,neg
61786691,16-Feb-21,นครศรีธรรมราช,80,dog,female,neg
61786690,16-Feb-21,นครศรีธรรมราช,80,dog,male,neg
61786689,16-Feb-21,นครศรีธรรมราช,80,rodent,male,neg
61786688,16-Feb-21,นครศรีธรรมราช,80,rodent,male,neg
61786687,16-Feb-21,ลำพูน,51,cat,male,neg
61786686,16-Feb-21,ลำพูน,51,cat,male,neg
61786685,16-Feb-21,นครศรีธรรมราช,80,pig,male,neg
61786683,16-Feb-21,นครศรีธรรมราช,80,cat,male,neg
61786611,16-Feb-21,ศรีสะเกษ,33,dog,male,neg
61786607,16-Feb-21,ศรีสะเกษ,33,dog,male,neg
61786582,16-Feb-21,นครศรีธรรมราช,80,cat,male,neg
61786581,16-Feb-21,นครศรีธรรมราช,80,cat,male,neg
61786580,16-Feb-21,นครศรีธรรมราช,80,cat,male,neg
61786578,16-Feb-21,นครศรีธรรมราช,80,cat,male,neg
61786519,16-Feb-21,สงขลา,90,dog,male,neg
61786516,16-Feb-21,สงขลา,90,dog,male,neg
61786513,16-Feb-21,กำแพงเพชร,62,dog,female,neg
61786512,16-Feb-21,กำแพงเพชร,62,dog,female,neg
61786511,16-Feb-21,กำแพงเพชร,62,dog,male,neg
