date,prov,type,diag,testby,year,month
3/8/2022,อุตรดิตถ์,dog,negative,FA,2022,3
3/8/2022,อุตรดิตถ์,dog,negative,FA,2022,3
3/8/2022,กำแพงเพชร,dog,negative,FA,2022,3
3/8/2022,กำแพงเพชร,dog,negative,FA,2022,3
3/8/2022,บึงกาฬ,dog,negative,FA,2022,3
3/8/2022,บึงกาฬ,dog,negative,FA,2022,3
3/8/2022,บึงกาฬ,dog,negative,FA,2022,3
3/8/2022,บึงกาฬ,dog,negative,FA,2022,3
3/8/2022,บึงกาฬ,dog,negative,FA,2022,3
3/8/2022,บึงกาฬ,dog,negative,FA,2022,3
3/8/2022,บึงกาฬ,dog,negative,FA,2022,3
3/8/2022,บึงกาฬ,dog,negative,FA,2022,3
3/8/2022,บึงกาฬ,dog,negative,FA,2022,3
3/8/2022,บึงกาฬ,dog,negative,FA,2022,3
3/8/2022,บึงกาฬ,dog,negative,FA,2022,3
3/8/2022,บึงกาฬ,dog,negative,FA,2022,3
3/8/2022,บึงกาฬ,dog,negative,FA,2022,3
3/8/2022,บึงกาฬ,dog,negative,FA,2022,3
3/8/2022,บึงกาฬ,dog,negative,FA,2022,3
3/8/2022,บึงกาฬ,dog,negative,FA,2022,3
3/8/2022,บึงกาฬ,dog,negative,FA,2022,3
3/8/2022,บึงกาฬ,dog,negative,FA,2022,3
3/8/2022,บึงกาฬ,dog,negative,FA,2022,3
3/8/2022,พิจิตร,dog,negative,FA,2022,3
3/8/2022,พิจิตร,dog,negative,FA,2022,3
3/8/2022,ร้อยเอ็ด,dog,negative,FA,2022,3
3/8/2022,ร้อยเอ็ด,dog,negative,FA,2022,3
3/8/2022,ระยอง,dog,negative,FA,2022,3
3/8/2022,แม่ฮ่องสอน,dog,negative,FA,2022,3
3/8/2022,แม่ฮ่องสอน,dog,negative,FA,2022,3
3/8/2022,แม่ฮ่องสอน,dog,negative,FA,2022,3
3/8/2022,แม่ฮ่องสอน,dog,negative,FA,2022,3
3/8/2022,บุรีรัมย์,dog,negative,FA,2022,3
3/8/2022,บุรีรัมย์,dog,negative,FA,2022,3
3/8/2022,บุรีรัมย์,dog,negative,FA,2022,3
3/8/2022,บุรีรัมย์,dog,negative,FA,2022,3
3/8/2022,บุรีรัมย์,dog,negative,FA,2022,3
3/8/2022,น่าน,dog,negative,FA,2022,3
3/8/2022,บุรีรัมย์,dog,negative,FA,2022,3
3/8/2022,บุรีรัมย์,dog,negative,FA,2022,3
3/8/2022,บุรีรัมย์,dog,negative,FA,2022,3
3/8/2022,บุรีรัมย์,dog,negative,FA,2022,3
3/8/2022,บุรีรัมย์,dog,negative,FA,2022,3
3/8/2022,บุรีรัมย์,dog,negative,FA,2022,3
3/8/2022,บุรีรัมย์,dog,negative,FA,2022,3
3/8/2022,บุรีรัมย์,dog,negative,FA,2022,3
3/8/2022,บุรีรัมย์,dog,negative,FA,2022,3
3/8/2022,บุรีรัมย์,dog,negative,FA,2022,3
3/8/2022,บุรีรัมย์,dog,negative,FA,2022,3
3/8/2022,บุรีรัมย์,dog,negative,FA,2022,3
3/8/2022,บุรีรัมย์,dog,negative,FA,2022,3
3/8/2022,กำแพงเพชร,rodent,negative,FA,2022,3
3/8/2022,พิจิตร,rodent,negative,FA,2022,3
3/8/2022,บุรีรัมย์,rodent,negative,FA,2022,3
3/8/2022,สุรินทร์,ruminant,negative,FA,2022,3
3/8/2022,ชลบุรี,dog,positive,FA,2022,3
3/7/2022,ลำปาง,cat,negative,FA,2022,3
3/7/2022,ลำปาง,cat,negative,FA,2022,3
3/7/2022,ลำปาง,cat,negative,FA,2022,3
3/7/2022,ลำปาง,cat,negative,FA,2022,3
3/7/2022,พังงา,cat,negative,PCR,2022,3
3/7/2022,พังงา,cat,negative,PCR,2022,3
3/7/2022,พังงา,cat,negative,PCR,2022,3
3/7/2022,ตาก,cat,negative,FA,2022,3
3/7/2022,ตาก,cat,negative,FA,2022,3
3/7/2022,ตาก,cat,negative,FA,2022,3
3/7/2022,อุทัยธานี,cat,negative,FA,2022,3
3/7/2022,เชียงราย,cat,negative,FA,2022,3
3/7/2022,บึงกาฬ,dog,negative,FA,2022,3
3/7/2022,ขอนแก่น,dog,negative,FA,2022,3
3/7/2022,ขอนแก่น,dog,negative,FA,2022,3
3/7/2022,ขอนแก่น,dog,negative,FA,2022,3
3/7/2022,ระยอง,dog,negative,FA,2022,3
3/7/2022,พังงา,dog,negative,PCR,2022,3
3/7/2022,พังงา,dog,negative,PCR,2022,3
3/7/2022,พังงา,dog,negative,PCR,2022,3
3/7/2022,สงขลา,dog,negative,FA,2022,3
3/7/2022,น่าน,dog,negative,FA,2022,3
3/7/2022,ประจวบคีรีขันธ์,dog,negative,FA,2022,3
3/7/2022,ตาก,dog,negative,FA,2022,3
3/7/2022,ตาก,dog,negative,FA,2022,3
3/7/2022,ตาก,dog,negative,FA,2022,3
3/7/2022,ตาก,dog,negative,FA,2022,3
3/7/2022,ตาก,dog,negative,FA,2022,3
3/7/2022,ตาก,dog,negative,FA,2022,3
3/7/2022,น่าน,dog,negative,FA,2022,3
3/7/2022,น่าน,dog,negative,FA,2022,3
3/7/2022,น่าน,dog,negative,FA,2022,3
3/7/2022,เชียงราย,dog,negative,FA,2022,3
3/7/2022,เชียงราย,dog,negative,FA,2022,3
3/7/2022,นครปฐม,rodent,negative,Other,2022,3
3/7/2022,นครปฐม,rodent,negative,Other,2022,3
3/7/2022,นครปฐม,rodent,negative,Other,2022,3
3/7/2022,นครปฐม,rodent,negative,Other,2022,3
3/7/2022,นครปฐม,rodent,negative,Other,2022,3
3/7/2022,นครปฐม,rodent,negative,Other,2022,3
3/7/2022,นครปฐม,rodent,negative,Other,2022,3
3/7/2022,นครปฐม,rodent,negative,Other,2022,3
3/7/2022,นครปฐม,rodent,negative,Other,2022,3
3/7/2022,นครปฐม,rodent,negative,Other,2022,3
3/7/2022,นครปฐม,rodent,negative,Other,2022,3
3/7/2022,นครปฐม,rodent,negative,Other,2022,3
3/7/2022,สมุทรปราการ,rodent,negative,FA,2022,3
3/7/2022,นครพนม,rodent,negative,FA,2022,3
3/7/2022,ชลบุรี,dog,positive,FA,2022,3
3/6/2022,ระยอง,rodent,negative,FA,2022,3
3/5/2022,ระยอง,dog,negative,FA,2022,3
3/4/2022,ลำปาง,cat,negative,FA,2022,3
3/4/2022,ร้อยเอ็ด,dog,negative,FA,2022,3
3/4/2022,สงขลา,dog,negative,FA,2022,3
3/3/2022,ชัยภูมิ,cat,negative,FA,2022,3
3/3/2022,ลำปาง,cat,negative,FA,2022,3
3/3/2022,พะเยา,cat,negative,FA,2022,3
3/3/2022,พะเยา,cat,negative,FA,2022,3
3/3/2022,พะเยา,cat,negative,FA,2022,3
3/3/2022,พะเยา,cat,negative,FA,2022,3
3/3/2022,พะเยา,cat,negative,FA,2022,3
3/3/2022,พะเยา,cat,negative,FA,2022,3
3/3/2022,พะเยา,cat,negative,FA,2022,3
3/3/2022,พะเยา,cat,negative,FA,2022,3
3/3/2022,พะเยา,cat,negative,FA,2022,3
3/3/2022,พะเยา,cat,negative,FA,2022,3
3/3/2022,พะเยา,cat,negative,FA,2022,3
3/3/2022,พะเยา,cat,negative,FA,2022,3
3/3/2022,พะเยา,cat,negative,FA,2022,3
3/3/2022,เชียงใหม่,cat,negative,FA,2022,3
3/3/2022,สมุทรปราการ,cat,negative,FA,2022,3
3/3/2022,สมุทรปราการ,cat,negative,FA,2022,3
3/3/2022,สมุทรปราการ,cat,negative,FA,2022,3
3/3/2022,สมุทรปราการ,cat,negative,FA,2022,3
3/3/2022,ชัยภูมิ,dog,negative,FA,2022,3
3/3/2022,พะเยา,dog,negative,FA,2022,3
3/3/2022,พะเยา,dog,negative,FA,2022,3
3/3/2022,พะเยา,dog,negative,FA,2022,3
3/3/2022,พะเยา,dog,negative,FA,2022,3
3/3/2022,พะเยา,dog,negative,FA,2022,3
3/3/2022,พะเยา,dog,negative,FA,2022,3
3/3/2022,พะเยา,dog,negative,FA,2022,3
3/3/2022,พะเยา,dog,negative,FA,2022,3
3/3/2022,พะเยา,dog,negative,FA,2022,3
3/3/2022,พะเยา,dog,negative,FA,2022,3
3/3/2022,พะเยา,dog,negative,FA,2022,3
3/3/2022,ร้อยเอ็ด,dog,negative,FA,2022,3
3/3/2022,ร้อยเอ็ด,dog,negative,FA,2022,3
3/3/2022,ร้อยเอ็ด,dog,negative,FA,2022,3
3/3/2022,ร้อยเอ็ด,dog,negative,FA,2022,3
3/3/2022,ร้อยเอ็ด,dog,negative,FA,2022,3
3/3/2022,ร้อยเอ็ด,dog,negative,FA,2022,3
3/3/2022,ร้อยเอ็ด,dog,negative,FA,2022,3
3/3/2022,ร้อยเอ็ด,dog,negative,FA,2022,3
3/3/2022,ร้อยเอ็ด,dog,negative,FA,2022,3
3/3/2022,ร้อยเอ็ด,dog,negative,FA,2022,3
3/3/2022,ร้อยเอ็ด,dog,negative,FA,2022,3
3/3/2022,น่าน,dog,negative,FA,2022,3
3/3/2022,น่าน,dog,negative,FA,2022,3
3/3/2022,น่าน,dog,negative,FA,2022,3
3/3/2022,สงขลา,ruminant,positive,FA,2022,3
3/2/2022,เชียงใหม่,cat,negative,FA,2022,3
3/2/2022,เชียงใหม่,cat,negative,FA,2022,3
3/2/2022,เพชรบูรณ์,cat,negative,FA,2022,3
3/2/2022,อ่างทอง,cat,negative,FA,2022,3
3/2/2022,เชียงราย,cat,negative,FA,2022,3
3/2/2022,เชียงราย,cat,negative,FA,2022,3
3/2/2022,นครสวรรค์,cat,negative,FA,2022,3
3/2/2022,นครสวรรค์,cat,negative,FA,2022,3
3/2/2022,นครสวรรค์,cat,negative,FA,2022,3
3/2/2022,นครสวรรค์,cat,negative,FA,2022,3
3/2/2022,ชลบุรี,dog,negative,FA,2022,3
3/2/2022,ลำพูน,dog,negative,FA,2022,3
3/2/2022,ลำพูน,dog,negative,FA,2022,3
3/2/2022,นครสวรรค์,dog,negative,FA,2022,3
3/2/2022,นครสวรรค์,dog,negative,FA,2022,3
3/2/2022,นครสวรรค์,dog,negative,FA,2022,3
3/2/2022,นครสวรรค์,dog,negative,FA,2022,3
3/2/2022,พิจิตร,rodent,negative,FA,2022,3
3/2/2022,ชลบุรี,dog,positive,FA,2022,3
3/2/2022,ชลบุรี,dog,positive,FA,2022,3
3/2/2022,สงขลา,dog,positive,FA,2022,3
3/1/2022,อุตรดิตถ์,cat,negative,FA,2022,3
3/1/2022,อุตรดิตถ์,cat,negative,FA,2022,3
3/1/2022,อุตรดิตถ์,cat,negative,FA,2022,3
3/1/2022,ชัยภูมิ,cat,negative,FA,2022,3
3/1/2022,ชัยภูมิ,cat,negative,FA,2022,3
3/1/2022,ชัยภูมิ,cat,negative,FA,2022,3
3/1/2022,ชัยภูมิ,cat,negative,FA,2022,3
3/1/2022,ชัยภูมิ,cat,negative,FA,2022,3
3/1/2022,ชัยภูมิ,cat,negative,FA,2022,3
3/1/2022,ชัยภูมิ,cat,negative,FA,2022,3
3/1/2022,ชัยภูมิ,cat,negative,FA,2022,3
3/1/2022,นราธิวาส,cat,negative,FA,2022,3
3/1/2022,เชียงราย,cat,negative,FA,2022,3
3/1/2022,เชียงราย,cat,negative,FA,2022,3
3/1/2022,อุตรดิตถ์,dog,negative,FA,2022,3
3/1/2022,อุตรดิตถ์,dog,negative,FA,2022,3
3/1/2022,ชัยภูมิ,dog,negative,FA,2022,3
3/1/2022,ชัยภูมิ,dog,negative,FA,2022,3
3/1/2022,ชัยภูมิ,dog,negative,FA,2022,3
3/1/2022,ชัยภูมิ,dog,negative,FA,2022,3
3/1/2022,ชัยภูมิ,dog,negative,FA,2022,3
3/1/2022,ชัยภูมิ,dog,negative,FA,2022,3
3/1/2022,ชัยภูมิ,dog,negative,FA,2022,3
3/1/2022,ชัยภูมิ,dog,negative,FA,2022,3
3/1/2022,ชัยภูมิ,dog,negative,FA,2022,3
3/1/2022,ชัยภูมิ,dog,negative,FA,2022,3
3/1/2022,ชัยภูมิ,dog,negative,FA,2022,3
3/1/2022,ชัยภูมิ,dog,negative,FA,2022,3
3/1/2022,ชัยภูมิ,dog,negative,FA,2022,3
3/1/2022,เชียงใหม่,dog,negative,FA,2022,3
3/1/2022,เชียงใหม่,dog,negative,FA,2022,3
3/1/2022,เชียงใหม่,dog,negative,FA,2022,3
3/1/2022,ชลบุรี,dog,negative,FA,2022,3
3/1/2022,ชลบุรี,dog,negative,FA,2022,3
3/1/2022,ชลบุรี,dog,negative,FA,2022,3
3/1/2022,น่าน,dog,negative,FA,2022,3
3/1/2022,น่าน,dog,negative,FA,2022,3
3/1/2022,น่าน,dog,negative,FA,2022,3
3/1/2022,น่าน,dog,negative,FA,2022,3
3/1/2022,ชลบุรี,dog,positive,FA,2022,3
2/28/2022,นครปฐม,cat,negative,Other,2022,2
2/28/2022,อ่างทอง,cat,negative,FA,2022,2
2/28/2022,สมุทรสงคราม,cat,negative,FA,2022,2
2/28/2022,พิษณุโลก,dog,negative,FA,2022,2
2/28/2022,พิษณุโลก,dog,negative,FA,2022,2
2/28/2022,พิษณุโลก,dog,negative,FA,2022,2
2/28/2022,สกลนคร,dog,negative,FA,2022,2
2/28/2022,สกลนคร,dog,negative,FA,2022,2
2/28/2022,สกลนคร,dog,negative,FA,2022,2
2/28/2022,สกลนคร,dog,negative,FA,2022,2
2/28/2022,สกลนคร,dog,negative,FA,2022,2
2/28/2022,สกลนคร,dog,negative,FA,2022,2
2/28/2022,สงขลา,dog,negative,FA,2022,2
2/28/2022,สงขลา,dog,negative,FA,2022,2
2/28/2022,อ่างทอง,dog,negative,FA,2022,2
2/28/2022,อ่างทอง,dog,negative,FA,2022,2
2/28/2022,อ่างทอง,dog,negative,FA,2022,2
2/28/2022,อ่างทอง,dog,negative,FA,2022,2
2/28/2022,อ่างทอง,dog,negative,FA,2022,2
2/28/2022,อ่างทอง,dog,negative,FA,2022,2
2/28/2022,อ่างทอง,dog,negative,FA,2022,2
2/28/2022,อ่างทอง,dog,negative,FA,2022,2
2/28/2022,อ่างทอง,dog,negative,FA,2022,2
2/28/2022,อ่างทอง,dog,negative,FA,2022,2
2/28/2022,ประจวบคีรีขันธ์,dog,negative,FA,2022,2
2/28/2022,สกลนคร,pig,negative,FA,2022,2
2/28/2022,สงขลา,ruminant,positive,PCR,2022,2
2/26/2022,ลำพูน,cat,negative,FA,2022,2
2/26/2022,NA,dog,negative,FA,2022,2
2/25/2022,เพชรบูรณ์,cat,negative,FA,2022,2
2/25/2022,สิงห์บุรี,cat,negative,FA,2022,2
2/25/2022,ร้อยเอ็ด,dog,negative,FA,2022,2
2/25/2022,ร้อยเอ็ด,dog,negative,FA,2022,2
2/25/2022,ร้อยเอ็ด,dog,negative,FA,2022,2
2/25/2022,ร้อยเอ็ด,dog,negative,FA,2022,2
2/25/2022,ร้อยเอ็ด,dog,negative,FA,2022,2
2/25/2022,ศรีสะเกษ,dog,negative,FA,2022,2
2/25/2022,ศรีสะเกษ,dog,negative,FA,2022,2
2/25/2022,สิงห์บุรี,dog,negative,FA,2022,2
2/25/2022,สิงห์บุรี,dog,negative,FA,2022,2
2/25/2022,นครปฐม,rodent,negative,Other,2022,2
2/25/2022,นครปฐม,rodent,negative,Other,2022,2
2/25/2022,นครปฐม,rodent,negative,Other,2022,2
2/25/2022,นครปฐม,rodent,negative,Other,2022,2
2/25/2022,นครปฐม,rodent,negative,Other,2022,2
2/25/2022,จันทบุรี,rodent,negative,FA,2022,2
2/25/2022,ชลบุรี,dog,positive,FA,2022,2
2/24/2022,สระบุรี,cat,negative,FA,2022,2
2/24/2022,สระบุรี,cat,negative,FA,2022,2
2/24/2022,ลำพูน,cat,negative,FA,2022,2
2/24/2022,ตราด,dog,negative,FA,2022,2
2/24/2022,ตราด,dog,negative,FA,2022,2
2/24/2022,สระบุรี,dog,negative,FA,2022,2
2/24/2022,สระบุรี,dog,negative,FA,2022,2
2/24/2022,สระบุรี,dog,negative,FA,2022,2
2/24/2022,น่าน,dog,negative,FA,2022,2
2/24/2022,นครพนม,dog,negative,FA,2022,2
2/24/2022,นครพนม,dog,negative,FA,2022,2
2/24/2022,นครพนม,dog,negative,FA,2022,2
2/24/2022,นครพนม,dog,negative,FA,2022,2
2/24/2022,นครพนม,dog,negative,FA,2022,2
2/24/2022,นครพนม,dog,negative,FA,2022,2
2/24/2022,นครพนม,dog,negative,FA,2022,2
2/24/2022,นครพนม,dog,negative,FA,2022,2
2/24/2022,นครพนม,dog,negative,FA,2022,2
2/24/2022,นครพนม,dog,negative,FA,2022,2
2/24/2022,ระยอง,dog,positive,FA,2022,2
2/23/2022,อุตรดิตถ์,cat,negative,FA,2022,2
2/23/2022,อุตรดิตถ์,cat,negative,FA,2022,2
2/23/2022,ชัยภูมิ,cat,negative,FA,2022,2
2/23/2022,ชัยภูมิ,cat,negative,FA,2022,2
2/23/2022,เชียงใหม่,cat,negative,FA,2022,2
2/23/2022,เชียงใหม่,cat,negative,FA,2022,2
2/23/2022,นครราชสีมา,cat,negative,FA,2022,2
2/23/2022,เชียงใหม่,cat,negative,FA,2022,2
2/23/2022,เชียงใหม่,cat,negative,FA,2022,2
2/23/2022,เชียงใหม่,cat,negative,FA,2022,2
2/23/2022,เชียงใหม่,cat,negative,FA,2022,2
2/23/2022,นครสวรรค์,cat,negative,FA,2022,2
2/23/2022,นครสวรรค์,cat,negative,FA,2022,2
2/23/2022,นครสวรรค์,cat,negative,FA,2022,2
2/23/2022,NA,cat,negative,FA,2022,2
2/23/2022,นครสวรรค์,cat,negative,FA,2022,2
2/23/2022,เพชรบูรณ์,cat,negative,FA,2022,2
2/23/2022,เพชรบูรณ์,cat,negative,FA,2022,2
2/23/2022,อุดรธานี,dog,negative,FA,2022,2
2/23/2022,อุดรธานี,dog,negative,FA,2022,2
2/23/2022,อุตรดิตถ์,dog,negative,FA,2022,2
2/23/2022,ชัยภูมิ,dog,negative,FA,2022,2
2/23/2022,พิษณุโลก,dog,negative,FA,2022,2
2/23/2022,พิษณุโลก,dog,negative,FA,2022,2
2/23/2022,พิษณุโลก,dog,negative,FA,2022,2
2/23/2022,พิษณุโลก,dog,negative,FA,2022,2
2/23/2022,พิษณุโลก,dog,negative,FA,2022,2
2/23/2022,พิษณุโลก,dog,negative,FA,2022,2
2/23/2022,พิษณุโลก,dog,negative,FA,2022,2
2/23/2022,พิษณุโลก,dog,negative,FA,2022,2
2/23/2022,สระบุรี,dog,negative,FA,2022,2
2/23/2022,นครสวรรค์,dog,negative,FA,2022,2
2/23/2022,นครสวรรค์,dog,negative,FA,2022,2
2/23/2022,นครสวรรค์,dog,negative,FA,2022,2
2/23/2022,นครปฐม,rodent,negative,Other,2022,2
2/23/2022,นครปฐม,rodent,negative,Other,2022,2
2/23/2022,นครปฐม,rodent,negative,Other,2022,2
2/23/2022,นครปฐม,rodent,negative,Other,2022,2
2/23/2022,นครปฐม,rodent,negative,Other,2022,2
2/23/2022,เชียงใหม่,rodent,negative,FA,2022,2
2/23/2022,เชียงใหม่,rodent,negative,FA,2022,2
2/23/2022,เชียงใหม่,rodent,negative,FA,2022,2
2/23/2022,นนทบุรี,rodent,negative,FA,2022,2
2/23/2022,นครสวรรค์,dog,positive,FA,2022,2
2/23/2022,ชลบุรี,dog,positive,FA,2022,2
2/23/2022,ชลบุรี,dog,positive,FA,2022,2
2/23/2022,ชลบุรี,dog,positive,FA,2022,2
2/22/2022,กำแพงเพชร,cat,negative,FA,2022,2
2/22/2022,กำแพงเพชร,cat,negative,FA,2022,2
2/22/2022,เชียงใหม่,cat,negative,FA,2022,2
2/22/2022,พิจิตร,cat,negative,FA,2022,2
2/22/2022,พิจิตร,cat,negative,FA,2022,2
2/22/2022,พิจิตร,cat,negative,FA,2022,2
2/22/2022,พิจิตร,cat,negative,FA,2022,2
2/22/2022,พิจิตร,cat,negative,FA,2022,2
2/22/2022,จันทบุรี,cat,negative,FA,2022,2
2/22/2022,อุทัยธานี,cat,negative,FA,2022,2
2/22/2022,อุทัยธานี,cat,negative,FA,2022,2
2/22/2022,อุทัยธานี,cat,negative,FA,2022,2
2/22/2022,อุทัยธานี,cat,negative,FA,2022,2
2/22/2022,แพร่,cat,negative,FA,2022,2
2/22/2022,แพร่,cat,negative,FA,2022,2
2/22/2022,แพร่,cat,negative,FA,2022,2
2/22/2022,แพร่,cat,negative,FA,2022,2
2/22/2022,แพร่,cat,negative,FA,2022,2
2/22/2022,แพร่,cat,negative,FA,2022,2
2/22/2022,แพร่,cat,negative,FA,2022,2
2/22/2022,แพร่,cat,negative,FA,2022,2
2/22/2022,แพร่,cat,negative,FA,2022,2
2/22/2022,แพร่,cat,negative,FA,2022,2
2/22/2022,แพร่,cat,negative,FA,2022,2
2/22/2022,แพร่,cat,negative,FA,2022,2
2/22/2022,แพร่,cat,negative,FA,2022,2
2/22/2022,อุดรธานี,dog,negative,FA,2022,2
2/22/2022,อุดรธานี,dog,negative,FA,2022,2
2/22/2022,อุดรธานี,dog,negative,FA,2022,2
2/22/2022,อุดรธานี,dog,negative,FA,2022,2
2/22/2022,อุดรธานี,dog,negative,FA,2022,2
2/22/2022,อุดรธานี,dog,negative,FA,2022,2
2/22/2022,อุดรธานี,dog,negative,FA,2022,2
2/22/2022,อุดรธานี,dog,negative,FA,2022,2
2/22/2022,อุดรธานี,dog,negative,FA,2022,2
2/22/2022,กำแพงเพชร,dog,negative,FA,2022,2
2/22/2022,กำแพงเพชร,dog,negative,FA,2022,2
2/22/2022,กำแพงเพชร,dog,negative,FA,2022,2
2/22/2022,สระบุรี,dog,negative,FA,2022,2
2/22/2022,อุทัยธานี,dog,negative,FA,2022,2
2/22/2022,อุทัยธานี,dog,negative,FA,2022,2
2/22/2022,อุทัยธานี,dog,negative,FA,2022,2
2/22/2022,อุทัยธานี,dog,negative,FA,2022,2
2/22/2022,อุทัยธานี,dog,negative,FA,2022,2
2/22/2022,อุทัยธานี,dog,negative,FA,2022,2
2/22/2022,อุทัยธานี,dog,negative,FA,2022,2
2/22/2022,อุทัยธานี,dog,negative,FA,2022,2
2/22/2022,อุทัยธานี,dog,negative,FA,2022,2
2/22/2022,อุทัยธานี,dog,negative,FA,2022,2
2/22/2022,อุทัยธานี,dog,negative,FA,2022,2
2/22/2022,อุทัยธานี,dog,negative,FA,2022,2
2/22/2022,อุทัยธานี,dog,negative,FA,2022,2
2/22/2022,อุทัยธานี,dog,negative,FA,2022,2
2/22/2022,อุทัยธานี,dog,negative,FA,2022,2
2/22/2022,อุทัยธานี,dog,negative,FA,2022,2
2/22/2022,อุทัยธานี,dog,negative,FA,2022,2
2/22/2022,อุทัยธานี,dog,negative,FA,2022,2
2/22/2022,อุทัยธานี,dog,negative,FA,2022,2
2/22/2022,อุทัยธานี,dog,negative,FA,2022,2
2/22/2022,อุทัยธานี,dog,negative,FA,2022,2
2/22/2022,อุทัยธานี,dog,negative,FA,2022,2
2/22/2022,อุทัยธานี,dog,negative,FA,2022,2
2/22/2022,อุทัยธานี,dog,negative,FA,2022,2
2/22/2022,อุทัยธานี,dog,negative,FA,2022,2
2/22/2022,อุทัยธานี,dog,negative,FA,2022,2
2/22/2022,อุทัยธานี,dog,negative,FA,2022,2
2/22/2022,เชียงใหม่,rodent,negative,FA,2022,2
2/22/2022,เชียงใหม่,rodent,negative,FA,2022,2
2/22/2022,อุบลราชธานี,dog,positive,FA,2022,2
2/22/2022,NA,dog,not_done,NA,2022,2
2/21/2022,ศรีสะเกษ,cat,negative,FA,2022,2
2/21/2022,อ่างทอง,cat,negative,FA,2022,2
2/21/2022,อุบลราชธานี,cat,negative,FA,2022,2
2/21/2022,อุบลราชธานี,cat,negative,FA,2022,2
2/21/2022,อุบลราชธานี,cat,negative,FA,2022,2
2/21/2022,น่าน,cat,negative,FA,2022,2
2/21/2022,นครราชสีมา,dog,negative,FA,2022,2
2/21/2022,นครราชสีมา,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,สกลนคร,dog,negative,FA,2022,2
2/21/2022,ศรีสะเกษ,dog,negative,FA,2022,2
2/21/2022,อุบลราชธานี,dog,negative,FA,2022,2
2/21/2022,อุบลราชธานี,dog,negative,FA,2022,2
2/21/2022,อุบลราชธานี,dog,negative,FA,2022,2
2/21/2022,อุบลราชธานี,dog,negative,FA,2022,2
2/21/2022,อุบลราชธานี,dog,negative,FA,2022,2
2/21/2022,อุบลราชธานี,dog,negative,FA,2022,2
2/21/2022,นครพนม,dog,negative,FA,2022,2
2/21/2022,นครพนม,dog,negative,FA,2022,2
2/21/2022,นครพนม,dog,negative,FA,2022,2
2/21/2022,นครพนม,dog,negative,FA,2022,2
2/21/2022,ร้อยเอ็ด,dog,negative,FA,2022,2
2/21/2022,สกลนคร,pig,negative,FA,2022,2
2/21/2022,สกลนคร,pig,negative,FA,2022,2
2/21/2022,สกลนคร,pig,negative,FA,2022,2
2/21/2022,สกลนคร,pig,negative,FA,2022,2
2/21/2022,สกลนคร,pig,negative,FA,2022,2
2/21/2022,สกลนคร,pig,negative,FA,2022,2
2/21/2022,สกลนคร,pig,negative,FA,2022,2
2/21/2022,สกลนคร,pig,negative,FA,2022,2
2/21/2022,นครนายก,rodent,negative,FA,2022,2
2/20/2022,กรุงเทพมหานคร,cat,negative,FA,2022,2
2/20/2022,ลำพูน,dog,negative,FA,2022,2
2/20/2022,น่าน,dog,negative,FA,2022,2
2/19/2022,ยะลา,cat,negative,FA,2022,2
2/19/2022,นครพนม,dog,negative,FA,2022,2
2/18/2022,นครปฐม,cat,negative,Other,2022,2
2/18/2022,หนองบัวลำภู,cat,negative,FA,2022,2
2/18/2022,หนองบัวลำภู,cat,negative,FA,2022,2
