prov,date,type,gender,diag,year,month
หนองบัวลำภู,5/19/2021,Cat,male,Negative,2021,5
หนองบัวลำภู,5/19/2021,Cat,male,Negative,2021,5
นครพนม,5/19/2021,Cat,male,Negative,2021,5
หนองคาย,5/18/2021,Dog,male,Negative,2021,5
นครพนม,5/18/2021,Dog,male,Negative,2021,5
ขอนแก่น,5/17/2021,Cat,male,Negative,2021,5
ขอนแก่น,5/17/2021,Cat,male,Negative,2021,5
ขอนแก่น,5/17/2021,Cat,female,Negative,2021,5
ร้อยเอ็ด,5/17/2021,Cat,male,Negative,2021,5
ร้อยเอ็ด,5/17/2021,Cat,female,Negative,2021,5
กาฬสินธุ์,5/16/2021,Dog,male,Negative,2021,5
สกลนคร,5/14/2021,Dog,male,Negative,2021,5
สกลนคร,5/14/2021,Dog,male,Negative,2021,5
สกลนคร,5/14/2021,Dog,female,Negative,2021,5
สกลนคร,5/13/2021,Dog,male,Negative,2021,5
สกลนคร,5/13/2021,Dog,female,Negative,2021,5
สกลนคร,5/13/2021,Pig,male,Negative,2021,5
สกลนคร,5/13/2021,Pig,male,Negative,2021,5
สกลนคร,5/13/2021,Dog,female,Negative,2021,5
สกลนคร,5/13/2021,Dog,female,Negative,2021,5
สกลนคร,5/13/2021,Pig,male,Negative,2021,5
สกลนคร,5/13/2021,Dog,female,Negative,2021,5
สกลนคร,5/13/2021,Dog,male,Negative,2021,5
สกลนคร,5/13/2021,Dog,male,Negative,2021,5
สกลนคร,5/13/2021,Dog,female,Negative,2021,5
สกลนคร,5/13/2021,Dog,male,Negative,2021,5
สกลนคร,5/13/2021,Dog,female,Negative,2021,5
สกลนคร,5/13/2021,Dog,female,Negative,2021,5
สกลนคร,5/13/2021,Dog,male,Negative,2021,5
สกลนคร,5/13/2021,Dog,male,Negative,2021,5
สกลนคร,5/13/2021,Dog,male,Negative,2021,5
สกลนคร,5/13/2021,Dog,male,Negative,2021,5
สกลนคร,5/13/2021,Ruminant,male,Negative,2021,5
สกลนคร,5/13/2021,Pig,male,Negative,2021,5
สกลนคร,5/13/2021,Dog,female,Negative,2021,5
สกลนคร,5/13/2021,Dog,male,Negative,2021,5
สกลนคร,5/13/2021,Dog,male,Negative,2021,5
สกลนคร,5/13/2021,Pig,male,Negative,2021,5
สกลนคร,5/13/2021,Dog,male,Negative,2021,5
สกลนคร,5/13/2021,Dog,female,Negative,2021,5
สกลนคร,5/13/2021,Dog,female,Negative,2021,5
สกลนคร,5/13/2021,Dog,female,Negative,2021,5
สกลนคร,5/13/2021,Pig,female,Negative,2021,5
สกลนคร,5/13/2021,Dog,female,Negative,2021,5
สกลนคร,5/13/2021,Dog,male,Negative,2021,5
สกลนคร,5/13/2021,Dog,male,Negative,2021,5
มุกดาหาร,5/13/2021,Dog,female,Negative,2021,5
มุกดาหาร,5/13/2021,Dog,female,Negative,2021,5
มุกดาหาร,5/13/2021,Dog,male,Negative,2021,5
มุกดาหาร,5/13/2021,Dog,male,Negative,2021,5
มุกดาหาร,5/13/2021,Dog,female,Negative,2021,5
มุกดาหาร,5/13/2021,Dog,female,Negative,2021,5
มุกดาหาร,5/13/2021,Dog,male,Negative,2021,5
มุกดาหาร,5/13/2021,Dog,male,Negative,2021,5
มุกดาหาร,5/13/2021,Dog,female,Negative,2021,5
มุกดาหาร,5/13/2021,Dog,male,Negative,2021,5
มุกดาหาร,5/13/2021,Dog,male,Negative,2021,5
มุกดาหาร,5/13/2021,Dog,female,Negative,2021,5
มุกดาหาร,5/13/2021,Dog,female,Negative,2021,5
มุกดาหาร,5/13/2021,Dog,male,Negative,2021,5
มุกดาหาร,5/13/2021,Dog,male,Negative,2021,5
นครพนม,5/13/2021,Dog,male,Negative,2021,5
นครพนม,5/13/2021,Dog,male,Negative,2021,5
ร้อยเอ็ด,5/11/2021,Cat,male,Negative,2021,5
ร้อยเอ็ด,5/11/2021,Cat,female,Negative,2021,5
ร้อยเอ็ด,5/11/2021,Cat,male,Negative,2021,5
ร้อยเอ็ด,5/11/2021,Cat,female,Negative,2021,5
ร้อยเอ็ด,5/11/2021,Cat,male,Negative,2021,5
ร้อยเอ็ด,5/11/2021,Cat,male,Negative,2021,5
ร้อยเอ็ด,5/11/2021,Cat,female,Negative,2021,5
ร้อยเอ็ด,5/11/2021,Cat,female,Negative,2021,5
ร้อยเอ็ด,5/11/2021,Cat,female,Negative,2021,5
ร้อยเอ็ด,5/11/2021,Cat,female,Negative,2021,5
ร้อยเอ็ด,5/11/2021,Cat,female,Negative,2021,5
ร้อยเอ็ด,5/11/2021,Cat,male,Negative,2021,5
ร้อยเอ็ด,5/11/2021,Cat,female,Negative,2021,5
ร้อยเอ็ด,5/11/2021,Cat,male,Negative,2021,5
นครพนม,5/11/2021,Dog,female,Negative,2021,5
นครพนม,5/11/2021,Dog,male,Negative,2021,5
นครพนม,5/11/2021,Dog,female,Negative,2021,5
นครพนม,5/11/2021,Dog,male,Negative,2021,5
นครพนม,5/11/2021,Cat,male,Negative,2021,5
มหาสารคาม,5/6/2021,Cat,male,Negative,2021,5
มหาสารคาม,5/6/2021,Cat,female,Negative,2021,5
มหาสารคาม,5/6/2021,Cat,male,Negative,2021,5
มหาสารคาม,5/6/2021,Cat,male,Negative,2021,5
ขอนแก่น,5/6/2021,Dog,female,Negative,2021,5
หนองคาย,5/4/2021,Cat,female,Negative,2021,5
หนองคาย,5/4/2021,Cat,male,Negative,2021,5
หนองคาย,5/4/2021,Cat,female,Negative,2021,5
ขอนแก่น,5/3/2021,Dog,male,Negative,2021,5
ขอนแก่น,5/3/2021,Dog,male,Negative,2021,5
หนองคาย,5/3/2021,Cat,female,Negative,2021,5
หนองคาย,5/3/2021,Cat,female,Negative,2021,5
หนองคาย,5/3/2021,Rodent,male,Negative,2021,5
หนองคาย,5/3/2021,Cat,female,Negative,2021,5
หนองคาย,5/3/2021,Dog,female,Negative,2021,5
หนองคาย,5/3/2021,Dog,female,Negative,2021,5
หนองคาย,5/3/2021,Dog,male,Negative,2021,5
มหาสารคาม,4/30/2021,Dog,male,Negative,2021,4
มหาสารคาม,4/30/2021,Dog,male,Negative,2021,4
มหาสารคาม,4/30/2021,Dog,male,Negative,2021,4
มหาสารคาม,4/30/2021,Dog,female,Negative,2021,4
มหาสารคาม,4/30/2021,Dog,male,Negative,2021,4
มหาสารคาม,4/30/2021,Dog,male,Negative,2021,4
บึงกาฬ,4/26/2021,Dog,male,Negative,2021,4
บึงกาฬ,4/26/2021,Dog,female,Negative,2021,4
บึงกาฬ,4/26/2021,Dog,male,Negative,2021,4
บึงกาฬ,4/26/2021,Dog,female,Negative,2021,4
บึงกาฬ,4/26/2021,Dog,female,Negative,2021,4
บึงกาฬ,4/26/2021,Dog,female,Negative,2021,4
บึงกาฬ,4/26/2021,Dog,male,Negative,2021,4
บึงกาฬ,4/26/2021,Dog,male,Negative,2021,4
บึงกาฬ,4/26/2021,Dog,male,Negative,2021,4
นครพนม,4/26/2021,Dog,female,Negative,2021,4
ขอนแก่น,4/23/2021,Cat,female,Negative,2021,4
ขอนแก่น,4/23/2021,Dog,male,Negative,2021,4
ขอนแก่น,4/23/2021,Dog,female,Negative,2021,4
ขอนแก่น,4/23/2021,Dog,female,Negative,2021,4
ขอนแก่น,4/23/2021,Dog,female,Negative,2021,4
ร้อยเอ็ด,4/23/2021,Cat,female,Negative,2021,4
ร้อยเอ็ด,4/23/2021,Cat,male,Negative,2021,4
ร้อยเอ็ด,4/23/2021,Cat,female,Negative,2021,4
ร้อยเอ็ด,4/23/2021,Cat,male,Negative,2021,4
นครพนม,4/21/2021,Dog,female,Negative,2021,4
นครพนม,4/21/2021,Dog,male,Negative,2021,4
นครพนม,4/21/2021,Dog,male,Negative,2021,4
นครพนม,4/21/2021,Dog,female,Negative,2021,4
นครพนม,4/21/2021,Dog,male,Negative,2021,4
นครพนม,4/21/2021,Dog,male,Negative,2021,4
นครพนม,4/21/2021,Dog,male,Negative,2021,4
นครพนม,4/21/2021,Dog,male,Negative,2021,4
กาฬสินธุ์,4/20/2021,Dog,male,Negative,2021,4
กาฬสินธุ์,4/19/2021,Dog,male,Negative,2021,4
กาฬสินธุ์,4/19/2021,Dog,male,Negative,2021,4
กาฬสินธุ์,4/19/2021,Dog,female,Negative,2021,4
กาฬสินธุ์,4/19/2021,Dog,male,Negative,2021,4
กาฬสินธุ์,4/19/2021,Dog,female,Negative,2021,4
ขอนแก่น,4/16/2021,Dog,male,Negative,2021,4
ขอนแก่น,4/16/2021,Cat,female,Negative,2021,4
มหาสารคาม,4/8/2021,Dog,male,Negative,2021,4
มหาสารคาม,4/8/2021,Dog,male,Negative,2021,4
มหาสารคาม,4/8/2021,Dog,male,Negative,2021,4
มหาสารคาม,4/8/2021,Dog,male,Negative,2021,4
มหาสารคาม,4/8/2021,Dog,female,Negative,2021,4
หนองบัวลำภู,4/7/2021,Dog,male,Negative,2021,4
หนองบัวลำภู,4/7/2021,Dog,female,Negative,2021,4
นครพนม,4/7/2021,Cat,female,Negative,2021,4
นครพนม,4/7/2021,Cat,male,Negative,2021,4
ขอนแก่น,4/5/2021,Dog,female,Negative,2021,4
ขอนแก่น,4/5/2021,Dog,male,Negative,2021,4
ขอนแก่น,4/5/2021,Dog,female,Negative,2021,4
มหาสารคาม,4/5/2021,Dog,male,Negative,2021,4
อุดรธานี,4/4/2021,Dog,female,Negative,2021,4
ขอนแก่น,4/2/2021,Cat,female,Negative,2021,4
ขอนแก่น,4/2/2021,Dog,female,Negative,2021,4
อุดรธานี,4/1/2021,Dog,female,Negative,2021,4
อุดรธานี,4/1/2021,Dog,male,Negative,2021,4
อุดรธานี,4/1/2021,Dog,female,Negative,2021,4
อุดรธานี,4/1/2021,Dog,female,Negative,2021,4
อุดรธานี,4/1/2021,Dog,female,Negative,2021,4
อุดรธานี,4/1/2021,Dog,male,Negative,2021,4
อุดรธานี,4/1/2021,Dog,male,Negative,2021,4
อุดรธานี,4/1/2021,Dog,female,Negative,2021,4
อุดรธานี,4/1/2021,Dog,female,Negative,2021,4
อุดรธานี,4/1/2021,Dog,male,Negative,2021,4
อุดรธานี,4/1/2021,Dog,female,Negative,2021,4
อุดรธานี,4/1/2021,Dog,male,Negative,2021,4
อุดรธานี,4/1/2021,Dog,female,Negative,2021,4
อุดรธานี,4/1/2021,Dog,female,Negative,2021,4
อุดรธานี,4/1/2021,Dog,female,Negative,2021,4
อุดรธานี,4/1/2021,Dog,female,Negative,2021,4
อุดรธานี,4/1/2021,Dog,female,Negative,2021,4
อุดรธานี,4/1/2021,Dog,female,Negative,2021,4
อุดรธานี,4/1/2021,Dog,female,Negative,2021,4
อุดรธานี,4/1/2021,Dog,female,Negative,2021,4
อุดรธานี,4/1/2021,Dog,male,Negative,2021,4
อุดรธานี,4/1/2021,Dog,male,Negative,2021,4
อุดรธานี,4/1/2021,Dog,male,Negative,2021,4
อุดรธานี,4/1/2021,Dog,female,Negative,2021,4
อุดรธานี,4/1/2021,Dog,female,Negative,2021,4
อุดรธานี,4/1/2021,Dog,male,Negative,2021,4
อุดรธานี,4/1/2021,Dog,female,Negative,2021,4
อุดรธานี,4/1/2021,Dog,male,Negative,2021,4
ร้อยเอ็ด,3/31/2021,Dog,male,Negative,2021,3
ร้อยเอ็ด,3/31/2021,Dog,female,Negative,2021,3
ร้อยเอ็ด,3/31/2021,Dog,female,Negative,2021,3
ร้อยเอ็ด,3/31/2021,Cat,female,Negative,2021,3
ร้อยเอ็ด,3/31/2021,Cat,male,Negative,2021,3
ร้อยเอ็ด,3/31/2021,Dog,female,Negative,2021,3
มหาสารคาม,3/31/2021,Dog,male,Negative,2021,3
มหาสารคาม,3/31/2021,Dog,male,Negative,2021,3
มหาสารคาม,3/31/2021,Dog,female,Negative,2021,3
มหาสารคาม,3/31/2021,Dog,female,Negative,2021,3
มหาสารคาม,3/31/2021,Cat,female,Negative,2021,3
มหาสารคาม,3/31/2021,Cat,female,Negative,2021,3
มหาสารคาม,3/31/2021,Cat,male,Negative,2021,3
มหาสารคาม,3/31/2021,Cat,male,Negative,2021,3
มหาสารคาม,3/31/2021,Dog,male,Negative,2021,3
มหาสารคาม,3/31/2021,Cat,female,Negative,2021,3
มหาสารคาม,3/31/2021,Rabbit,female,Negative,2021,3
มหาสารคาม,3/31/2021,Cat,male,Negative,2021,3
มหาสารคาม,3/31/2021,Dog,male,Negative,2021,3
มหาสารคาม,3/31/2021,Cat,female,Negative,2021,3
มหาสารคาม,3/31/2021,Cat,female,Negative,2021,3
มหาสารคาม,3/31/2021,Dog,male,Negative,2021,3
มหาสารคาม,3/31/2021,Dog,male,Negative,2021,3
หนองบัวลำภู,3/31/2021,Cat,female,Negative,2021,3
นครพนม,3/31/2021,Cat,female,Negative,2021,3
นครพนม,3/31/2021,Cat,female,Negative,2021,3
นครพนม,3/31/2021,Rodent,male,Negative,2021,3
นครพนม,3/31/2021,Dog,male,Negative,2021,3
นครพนม,3/31/2021,Dog,female,Negative,2021,3
ขอนแก่น,3/30/2021,Dog,female,Negative,2021,3
มุกดาหาร,3/30/2021,Dog,male,Negative,2021,3
มุกดาหาร,3/30/2021,Dog,male,Negative,2021,3
มุกดาหาร,3/30/2021,Dog,female,Negative,2021,3
มุกดาหาร,3/30/2021,Dog,male,Negative,2021,3
มุกดาหาร,3/30/2021,Dog,male,Negative,2021,3
ขอนแก่น,3/30/2021,Dog,male,Negative,2021,3
ขอนแก่น,3/30/2021,Dog,female,Negative,2021,3
ขอนแก่น,3/30/2021,Dog,male,Negative,2021,3
ขอนแก่น,3/29/2021,Cat,female,Negative,2021,3
มหาสารคาม,3/26/2021,Dog,female,Negative,2021,3
มหาสารคาม,3/26/2021,Dog,male,Negative,2021,3
มหาสารคาม,3/26/2021,Cat,female,Negative,2021,3
มหาสารคาม,3/26/2021,Dog,male,Negative,2021,3
มหาสารคาม,3/26/2021,Dog,female,Negative,2021,3
มหาสารคาม,3/26/2021,Dog,female,Negative,2021,3
มหาสารคาม,3/26/2021,Cat,female,Negative,2021,3
มหาสารคาม,3/26/2021,Dog,female,Negative,2021,3
มหาสารคาม,3/26/2021,Cat,female,Negative,2021,3
มหาสารคาม,3/26/2021,Dog,female,Negative,2021,3
มหาสารคาม,3/26/2021,Cat,female,Negative,2021,3
มหาสารคาม,3/26/2021,Dog,male,Negative,2021,3
มหาสารคาม,3/26/2021,Dog,female,Negative,2021,3
มหาสารคาม,3/26/2021,Dog,female,Negative,2021,3
มหาสารคาม,3/26/2021,Dog,female,Negative,2021,3
มหาสารคาม,3/26/2021,Dog,female,Negative,2021,3
มหาสารคาม,3/26/2021,Dog,male,Negative,2021,3
มหาสารคาม,3/26/2021,Dog,male,Negative,2021,3
หนองบัวลำภู,3/26/2021,Dog,male,Negative,2021,3
บึงกาฬ,3/25/2021,Dog,male,Negative,2021,3
ร้อยเอ็ด,3/25/2021,Dog,male,Negative,2021,3
ร้อยเอ็ด,3/25/2021,Dog,male,Negative,2021,3
นครพนม,3/24/2021,Dog,female,Negative,2021,3
นครพนม,3/24/2021,Dog,male,Negative,2021,3
กาฬสินธุ์,3/23/2021,Dog,male,Negative,2021,3
มหาสารคาม,3/23/2021,Dog,female,Negative,2021,3
มหาสารคาม,3/23/2021,Dog,female,Negative,2021,3
มหาสารคาม,3/23/2021,Dog,male,Negative,2021,3
มหาสารคาม,3/23/2021,Dog,male,Negative,2021,3
มหาสารคาม,3/23/2021,Dog,female,Negative,2021,3
มหาสารคาม,3/23/2021,Dog,male,Negative,2021,3
มหาสารคาม,3/23/2021,Dog,male,Negative,2021,3
มหาสารคาม,3/23/2021,Dog,male,Negative,2021,3
มหาสารคาม,3/23/2021,Dog,male,Negative,2021,3
มหาสารคาม,3/23/2021,Dog,male,Negative,2021,3
มหาสารคาม,3/23/2021,Cat,female,Negative,2021,3
มหาสารคาม,3/23/2021,Cat,female,Negative,2021,3
มหาสารคาม,3/23/2021,Cat,male,Negative,2021,3
มหาสารคาม,3/23/2021,Cat,female,Negative,2021,3
มหาสารคาม,3/23/2021,Cat,male,Negative,2021,3
มหาสารคาม,3/23/2021,Cat,male,Negative,2021,3
มหาสารคาม,3/23/2021,Cat,female,Negative,2021,3
ร้อยเอ็ด,3/23/2021,Dog,male,Negative,2021,3
ร้อยเอ็ด,3/23/2021,Dog,male,Negative,2021,3
ร้อยเอ็ด,3/23/2021,Dog,male,Negative,2021,3
ร้อยเอ็ด,3/23/2021,Dog,female,Negative,2021,3
กาฬสินธุ์,3/22/2021,Dog,male,Negative,2021,3
กาฬสินธุ์,3/22/2021,Dog,male,Negative,2021,3
กาฬสินธุ์,3/22/2021,Dog,male,Negative,2021,3
กาฬสินธุ์,3/22/2021,Dog,female,Negative,2021,3
กาฬสินธุ์,3/22/2021,Dog,female,Negative,2021,3
กาฬสินธุ์,3/22/2021,Dog,female,Negative,2021,3
กาฬสินธุ์,3/22/2021,Dog,male,Negative,2021,3
กาฬสินธุ์,3/22/2021,Dog,male,Negative,2021,3
กาฬสินธุ์,3/22/2021,Dog,male,Negative,2021,3
กาฬสินธุ์,3/22/2021,Dog,female,Negative,2021,3
กาฬสินธุ์,3/22/2021,Dog,female,Negative,2021,3
กาฬสินธุ์,3/22/2021,Dog,male,Negative,2021,3
กาฬสินธุ์,3/22/2021,Dog,male,Negative,2021,3
กาฬสินธุ์,3/22/2021,Dog,female,Negative,2021,3
กาฬสินธุ์,3/22/2021,Dog,female,Negative,2021,3
กาฬสินธุ์,3/22/2021,Dog,male,Negative,2021,3
กาฬสินธุ์,3/22/2021,Dog,female,Negative,2021,3
กาฬสินธุ์,3/22/2021,Dog,male,Negative,2021,3
นครพนม,3/22/2021,Dog,male,Negative,2021,3
หนองคาย,3/20/2021,Dog,male,Negative,2021,3
ขอนแก่น,3/19/2021,Dog,female,Negative,2021,3
ขอนแก่น,3/19/2021,Dog,female,Negative,2021,3
ขอนแก่น,3/19/2021,Dog,male,Negative,2021,3
ขอนแก่น,3/19/2021,Dog,male,Negative,2021,3
ขอนแก่น,3/19/2021,Dog,female,Negative,2021,3
ขอนแก่น,3/19/2021,Dog,female,Negative,2021,3
ขอนแก่น,3/19/2021,Dog,female,Negative,2021,3
ขอนแก่น,3/19/2021,Dog,male,Negative,2021,3
ขอนแก่น,3/19/2021,Cat,female,Negative,2021,3
ขอนแก่น,3/19/2021,Dog,male,Negative,2021,3
ร้อยเอ็ด,3/19/2021,Cat,male,Negative,2021,3
ร้อยเอ็ด,3/19/2021,Dog,female,Negative,2021,3
ร้อยเอ็ด,3/19/2021,Dog,male,Negative,2021,3
ร้อยเอ็ด,3/19/2021,Dog,female,Negative,2021,3
ร้อยเอ็ด,3/19/2021,Dog,male,Negative,2021,3
ร้อยเอ็ด,3/19/2021,Dog,male,Negative,2021,3
ร้อยเอ็ด,3/19/2021,Dog,female,Negative,2021,3
ร้อยเอ็ด,3/19/2021,Dog,male,Negative,2021,3
ร้อยเอ็ด,3/19/2021,Dog,female,Negative,2021,3
ร้อยเอ็ด,3/19/2021,Dog,male,Negative,2021,3
ร้อยเอ็ด,3/19/2021,Dog,female,Negative,2021,3
ร้อยเอ็ด,3/19/2021,Dog,female,Negative,2021,3
ร้อยเอ็ด,3/19/2021,Dog,female,Negative,2021,3
ร้อยเอ็ด,3/19/2021,Dog,male,Negative,2021,3
ร้อยเอ็ด,3/19/2021,Dog,male,Negative,2021,3
มหาสารคาม,3/17/2021,Dog,female,Negative,2021,3
มหาสารคาม,3/17/2021,Dog,female,Negative,2021,3
มหาสารคาม,3/17/2021,Dog,female,Negative,2021,3
มหาสารคาม,3/17/2021,Dog,female,Negative,2021,3
นครพนม,3/17/2021,Dog,male,Negative,2021,3
นครพนม,3/17/2021,Dog,male,Negative,2021,3
นครพนม,3/17/2021,Dog,male,Negative,2021,3
นครพนม,3/17/2021,Dog,male,Negative,2021,3
นครพนม,3/16/2021,Dog,female,Negative,2021,3
นครพนม,3/16/2021,Dog,male,Negative,2021,3
นครพนม,3/16/2021,Dog,female,Negative,2021,3
นครพนม,3/16/2021,Dog,female,Negative,2021,3
นครพนม,3/16/2021,Dog,male,Negative,2021,3
นครพนม,3/16/2021,Dog,female,Negative,2021,3
นครพนม,3/16/2021,Dog,male,Negative,2021,3
กาฬสินธุ์,3/16/2021,Dog,female,Negative,2021,3
กาฬสินธุ์,3/15/2021,Dog,female,Negative,2021,3
กาฬสินธุ์,3/15/2021,Dog,female,Negative,2021,3
กาฬสินธุ์,3/15/2021,Dog,female,Negative,2021,3
กาฬสินธุ์,3/15/2021,Dog,female,Negative,2021,3
กาฬสินธุ์,3/15/2021,Dog,female,Negative,2021,3
กาฬสินธุ์,3/15/2021,Dog,female,Negative,2021,3
กาฬสินธุ์,3/15/2021,Dog,male,Negative,2021,3
กาฬสินธุ์,3/15/2021,Dog,male,Negative,2021,3
นครพนม,3/15/2021,Dog,male,Negative,2021,3
นครพนม,3/15/2021,Dog,female,Negative,2021,3
นครพนม,3/15/2021,Dog,female,Negative,2021,3
นครพนม,3/15/2021,Dog,male,Negative,2021,3
นครพนม,3/15/2021,Dog,female,Negative,2021,3
มหาสารคาม,3/12/2021,Dog,female,Negative,2021,3
มหาสารคาม,3/12/2021,Dog,female,Negative,2021,3
มหาสารคาม,3/12/2021,Dog,female,Negative,2021,3
มหาสารคาม,3/12/2021,Dog,female,Negative,2021,3
ร้อยเอ็ด,3/12/2021,Dog,female,Negative,2021,3
ร้อยเอ็ด,3/12/2021,Dog,male,Negative,2021,3
ร้อยเอ็ด,3/12/2021,Dog,male,Negative,2021,3
ร้อยเอ็ด,3/12/2021,Dog,male,Negative,2021,3
ร้อยเอ็ด,3/12/2021,Dog,male,Negative,2021,3
ร้อยเอ็ด,3/12/2021,Dog,male,Negative,2021,3
กาฬสินธุ์,3/12/2021,Dog,male,Negative,2021,3
กาฬสินธุ์,3/12/2021,Dog,female,Negative,2021,3
กาฬสินธุ์,3/12/2021,Dog,male,Negative,2021,3
บึงกาฬ,3/11/2021,Dog,male,Negative,2021,3
หนองบัวลำภู,3/11/2021,Dog,male,Negative,2021,3
ขอนแก่น,3/10/2021,Cat,male,Negative,2021,3
นครพนม,3/10/2021,Dog,male,Negative,2021,3
ขอนแก่น,3/9/2021,Cat,female,Negative,2021,3
ขอนแก่น,3/9/2021,Dog,female,Negative,2021,3
ร้อยเอ็ด,3/9/2021,Dog,male,Negative,2021,3
ร้อยเอ็ด,3/9/2021,Dog,female,Negative,2021,3
ร้อยเอ็ด,3/9/2021,Dog,male,Negative,2021,3
ร้อยเอ็ด,3/9/2021,Dog,male,Negative,2021,3
ร้อยเอ็ด,3/9/2021,Cat,male,Negative,2021,3
ร้อยเอ็ด,3/9/2021,Cat,female,Negative,2021,3
ร้อยเอ็ด,3/9/2021,Cat,male,Negative,2021,3
ร้อยเอ็ด,3/9/2021,Cat,male,Negative,2021,3
ร้อยเอ็ด,3/9/2021,Dog,female,Negative,2021,3
บึงกาฬ,3/8/2021,Dog,male,Negative,2021,3
ร้อยเอ็ด,3/8/2021,Dog,male,Negative,2021,3
หนองคาย,3/8/2021,Cat,female,Negative,2021,3
หนองคาย,3/8/2021,Cat,female,Negative,2021,3
นครพนม,3/8/2021,Dog,female,Negative,2021,3
บึงกาฬ,3/5/2021,Dog,female,Negative,2021,3
บึงกาฬ,3/5/2021,Dog,male,Negative,2021,3
บึงกาฬ,3/5/2021,Dog,male,Negative,2021,3
บึงกาฬ,3/5/2021,Dog,female,Negative,2021,3
บึงกาฬ,3/5/2021,Dog,female,Negative,2021,3
บึงกาฬ,3/5/2021,Dog,male,Negative,2021,3
บึงกาฬ,3/5/2021,Dog,female,Negative,2021,3
บึงกาฬ,3/5/2021,Dog,male,Negative,2021,3
บึงกาฬ,3/5/2021,Dog,male,Negative,2021,3
บึงกาฬ,3/5/2021,Dog,male,Negative,2021,3
บึงกาฬ,3/5/2021,Dog,female,Negative,2021,3
บึงกาฬ,3/5/2021,Dog,male,not_test,2021,3
บึงกาฬ,3/5/2021,Dog,male,Negative,2021,3
สกลนคร,3/5/2021,Dog,male,Negative,2021,3
สกลนคร,3/5/2021,Pig,male,Negative,2021,3
สกลนคร,3/5/2021,Dog,female,Negative,2021,3
สกลนคร,3/5/2021,Dog,female,Negative,2021,3
สกลนคร,3/5/2021,Dog,male,Negative,2021,3
สกลนคร,3/5/2021,Dog,female,Negative,2021,3
สกลนคร,3/5/2021,Dog,male,Negative,2021,3
สกลนคร,3/5/2021,Dog,male,Negative,2021,3
สกลนคร,3/5/2021,Dog,female,Negative,2021,3
สกลนคร,3/5/2021,Dog,female,Negative,2021,3
สกลนคร,3/5/2021,Dog,female,Negative,2021,3
สกลนคร,3/5/2021,Pig,male,Negative,2021,3
สกลนคร,3/5/2021,Dog,female,Negative,2021,3
สกลนคร,3/5/2021,Dog,male,Negative,2021,3
สกลนคร,3/5/2021,Dog,female,Negative,2021,3
สกลนคร,3/5/2021,Dog,male,Negative,2021,3
สกลนคร,3/5/2021,Pig,male,Negative,2021,3
สกลนคร,3/5/2021,Pig,female,Negative,2021,3
สกลนคร,3/5/2021,Dog,female,Negative,2021,3
สกลนคร,3/5/2021,Dog,female,Negative,2021,3
หนองคาย,3/5/2021,Cat,female,Negative,2021,3
นครพนม,3/5/2021,Dog,female,Negative,2021,3
บึงกาฬ,3/4/2021,Dog,male,Negative,2021,3
บึงกาฬ,3/3/2021,Dog,male,Negative,2021,3
บึงกาฬ,3/3/2021,Dog,male,Negative,2021,3
หนองบัวลำภู,3/3/2021,Dog,female,Negative,2021,3
หนองบัวลำภู,3/3/2021,Dog,female,Negative,2021,3
หนองคาย,3/3/2021,Rodent,male,Negative,2021,3
หนองคาย,3/3/2021,Rodent,male,Negative,2021,3
หนองคาย,3/3/2021,Dog,male,Negative,2021,3
หนองคาย,3/3/2021,Cat,male,Negative,2021,3
หนองคาย,3/3/2021,Dog,male,Negative,2021,3
นครพนม,3/3/2021,Dog,male,Negative,2021,3
นครพนม,3/3/2021,Dog,female,Negative,2021,3
นครพนม,3/3/2021,Dog,male,Negative,2021,3
ร้อยเอ็ด,3/2/2021,Cat,male,Negative,2021,3
ร้อยเอ็ด,3/2/2021,Cat,male,Negative,2021,3
ร้อยเอ็ด,3/2/2021,Cat,male,Negative,2021,3
ร้อยเอ็ด,3/2/2021,Dog,female,Negative,2021,3
ร้อยเอ็ด,3/2/2021,Dog,female,Negative,2021,3
ร้อยเอ็ด,3/2/2021,Dog,male,Negative,2021,3
ร้อยเอ็ด,3/2/2021,Dog,female,Negative,2021,3
ร้อยเอ็ด,3/2/2021,Dog,male,Negative,2021,3
ร้อยเอ็ด,3/2/2021,Dog,female,Negative,2021,3
ร้อยเอ็ด,3/2/2021,Dog,male,Negative,2021,3
ร้อยเอ็ด,3/2/2021,Dog,male,Negative,2021,3
ร้อยเอ็ด,3/2/2021,Dog,male,Negative,2021,3
ร้อยเอ็ด,3/2/2021,Dog,male,Negative,2021,3
ร้อยเอ็ด,3/2/2021,Dog,female,Negative,2021,3
ร้อยเอ็ด,3/2/2021,Dog,female,Negative,2021,3
หนองคาย,3/2/2021,Rodent,male,Negative,2021,3
หนองคาย,3/2/2021,Dog,male,Negative,2021,3
หนองคาย,3/2/2021,Cat,female,Negative,2021,3
มหาสารคาม,3/2/2021,Dog,male,Negative,2021,3
มหาสารคาม,3/2/2021,Dog,male,Negative,2021,3
หนองคาย,3/1/2021,Rodent,male,Negative,2021,3
นครพนม,2/26/2021,Cat,male,Negative,2021,2
ขอนแก่น,2/25/2021,Dog,male,Negative,2021,2
ขอนแก่น,2/25/2021,Dog,male,Negative,2021,2
ขอนแก่น,2/25/2021,Dog,female,Negative,2021,2
ขอนแก่น,2/25/2021,Dog,female,Negative,2021,2
ขอนแก่น,2/25/2021,Dog,male,Negative,2021,2
