id,date,provid,provdis,provsub,type,sex,diag
61789632,7/9/2021,72,7209,720901,dog,male,neg
61789137,7/7/2021,72,7210,721001,dog,male,neg
61788960,6/23/2021,72,7207,720706,dog,male,neg
61788813,6/16/2021,72,7207,720714,dog,male,neg
61788812,6/16/2021,72,7207,720711,dog,female,neg
61788802,6/11/2021,72,7201,720110,dog,male,neg
61788801,6/11/2021,72,7206,720601,dog,female,neg
61788484,5/28/2021,72,7208,720805,dog,female,neg
61790126,6/28/2021,73,7301,730111,dog,male,neg
61790124,6/28/2021,73,7301,730104,dog,female,neg
61790123,6/28/2021,73,7301,730118,dog,male,neg
61790111,5/6/2021,73,7301,730106,dog,male,neg
61790110,4/29/2021,73,7301,730110,dog,male,neg
61790109,4/29/2021,73,7301,730115,dog,female,neg
61787778,3/31/2021,73,7306,730612,dog,male,neg
61787712,3/9/2021,73,7301,730105,dog,female,neg
61787711,3/9/2021,73,7301,730114,dog,male,neg
61787746,2/25/2021,73,7304,730402,dog,male,neg
61787745,1/29/2021,73,7304,730405,dog,male,neg
61787761,1/22/2021,73,7302,730212,dog,female,neg
61787709,1/15/2021,73,7301,730106,dog,male,neg
61785734,1/7/2021,73,7301,730116,dog,male,neg
61785733,1/7/2021,73,7301,730108,dog,male,neg
61786273,2/15/2021,74,7403,740301,dog,male,posit
61786015,1/27/2021,74,7403,740303,dog,female,posit
61791312,10/19/2021,75,7501,750103,dog,male,posit
61791284,10/5/2021,75,7501,750101,dog,female,posit
61790964,9/20/2021,75,7501,750104,dog,male,neg
61788295,5/17/2021,75,7501,750105,dog,female,neg
61788297,3/31/2021,75,7502,750203,dog,male,neg
61786813,3/9/2021,75,7502,750205,dog,female,neg
61791757,12/14/2021,76,7606,760613,dog,male,neg
61791721,12/3/2021,76,7601,760106,dog,male,neg
61791718,12/3/2021,76,7604,760402,dog,female,neg
61791717,12/3/2021,76,7604,760401,dog,female,neg
61791716,12/3/2021,76,7604,760404,dog,male,neg
61791688,11/19/2021,76,7608,760803,dog,female,neg
61791649,11/16/2021,76,7602,760209,dog,female,neg
61791625,11/12/2021,76,7601,760115,dog,male,neg
61791624,11/12/2021,76,7601,760122,dog,female,neg
61791603,11/5/2021,76,7606,760614,dog,female,neg
61791602,11/5/2021,76,7606,760616,dog,male,neg
61789757,8/19/2021,76,7606,760618,dog,female,neg
61789755,8/19/2021,76,7606,760617,dog,male,neg
61789754,8/19/2021,76,7606,760609,dog,female,neg
61789561,8/9/2021,76,7606,760606,dog,male,neg
61789560,8/6/2021,76,7606,760608,dog,female,neg
61789108,7/13/2021,76,7602,760206,dog,male,neg
61789107,7/13/2021,76,7602,760209,dog,male,neg
61789043,7/9/2021,76,7602,760201,dog,male,neg
61787876,4/20/2021,76,7605,760504,dog,male,neg
61787527,4/2/2021,76,7608,760805,dog,male,neg
61787523,4/2/2021,76,7608,760803,dog,male,neg
61787519,4/2/2021,76,7608,760802,dog,male,neg
61786958,3/19/2021,76,7601,760102,dog,male,neg
61786727,3/9/2021,76,7606,760604,dog,male,neg
61786568,3/2/2021,76,7606,760616,dog,female,neg
61786271,2/16/2021,76,7605,760515,dog,female,neg
61786270,2/16/2021,76,7605,760504,dog,female,neg
61786005,1/29/2021,76,7604,760402,dog,male,neg
61785772,1/12/2021,76,7605,760513,dog,male,neg
61785771,1/12/2021,76,7605,760501,dog,male,neg
61785768,1/12/2021,76,7605,760506,dog,male,neg
61785710,1/8/2021,76,7607,760701,dog,male,neg
61785649,1/5/2021,76,7604,760404,dog,female,neg
61785648,1/5/2021,76,7604,760401,dog,female,neg
61791909,12/22/2021,77,7701,770101,dog,male,neg
61791763,12/14/2021,77,7703,770302,dog,male,neg
61791370,10/28/2021,77,7706,770602,dog,female,neg
61791043,9/23/2021,77,7706,770604,dog,female,neg
61791045,9/21/2021,77,7701,770103,dog,female,neg
61791044,9/21/2021,77,7701,770103,dog,female,neg
61790973,9/16/2021,77,7706,770608,dog,female,neg
61790972,9/16/2021,77,7706,770609,dog,male,neg
61790974,9/15/2021,77,7706,770604,dog,female,neg
61789998,8/16/2021,77,7704,770403,dog,female,neg
61789201,7/18/2021,77,7701,770106,dog,male,neg
61788541,6/2/2021,77,7704,770403,dog,female,neg
61788508,5/28/2021,77,7701,770104,dog,female,neg
61788411,5/24/2021,77,7707,770707,dog,male,neg
61788410,5/21/2021,77,7701,770105,dog,male,neg
61788249,5/17/2021,77,7707,770704,dog,male,neg
61788248,5/14/2021,77,7706,770607,dog,male,neg
61788153,5/5/2021,77,7708,770805,dog,male,neg
61788151,5/5/2021,77,7701,770101,dog,female,neg
61788152,5/3/2021,77,7701,770102,dog,female,neg
61788058,5/3/2021,77,7702,770206,dog,male,posit
61787936,4/25/2021,77,7702,770206,dog,female,neg
61787934,4/22/2021,77,7707,770706,dog,male,neg
61787935,4/21/2021,77,7702,770207,dog,female,neg
61787906,4/19/2021,77,7707,770703,dog,female,neg
61787905,4/19/2021,77,7707,770704,dog,female,neg
61787396,3/29/2021,77,7707,770705,dog,female,neg
61787400,3/28/2021,77,7708,770801,dog,male,neg
61787398,3/28/2021,77,7708,770802,dog,female,neg
61786733,3/8/2021,77,7708,770803,dog,male,neg
61786451,2/18/2021,77,7704,770401,dog,female,neg
61786453,2/17/2021,77,7701,770105,dog,male,neg
61786272,2/15/2021,77,7708,770804,dog,male,neg
61786236,2/8/2021,77,7703,770303,dog,male,neg
61786053,1/31/2021,77,7703,770301,dog,female,neg
61786052,1/25/2021,77,7702,770204,dog,female,neg
61785978,1/13/2021,77,7703,770302,dog,male,neg
61791601,11/5/2021,80,8009,800909,dog,male,neg
61790970,9/22/2021,80,8009,800908,dog,female,posit
61790871,9/20/2021,80,8001,800107,dog,male,posit
61789877,8/23/2021,80,8008,800801,dog,male,neg
61788993,6/25/2021,80,8016,801609,dog,male,neg
61788992,6/25/2021,80,8016,801602,dog,male,neg
61788991,6/25/2021,80,8016,801604,dog,male,neg
61788990,6/25/2021,80,8016,801611,dog,male,neg
61788989,6/25/2021,80,8016,801610,dog,male,neg
61788988,6/25/2021,80,8016,801603,dog,male,neg
61788985,6/18/2021,80,8013,801306,dog,male,neg
61788984,6/18/2021,80,8013,801305,dog,male,neg
61788983,5/19/2021,80,8002,800202,dog,female,neg
61787880,4/19/2021,80,8013,801302,dog,male,posit
61787478,3/26/2021,80,8005,800502,dog,male,neg
61787477,3/26/2021,80,8005,800501,dog,male,neg
61787476,3/26/2021,80,8005,800501,dog,male,neg
61787475,3/26/2021,80,8005,800505,dog,male,neg
61787473,3/26/2021,80,8005,800504,dog,male,neg
61787472,3/26/2021,80,8005,800503,dog,male,neg
61787463,3/26/2021,80,8015,801501,dog,male,neg
61787461,3/26/2021,80,8015,801501,dog,male,neg
61787460,3/26/2021,80,8015,801503,dog,male,neg
61787458,3/26/2021,80,8015,801502,dog,male,neg
61787456,3/26/2021,80,8007,800701,dog,male,neg
61787455,3/26/2021,80,8007,800702,dog,male,neg
61787454,3/26/2021,80,8007,800703,dog,male,neg
61787399,3/8/2021,80,8014,801401,dog,male,neg
61787397,3/8/2021,80,8023,802303,dog,male,neg
61787395,3/5/2021,80,8001,800115,dog,male,neg
61787392,3/2/2021,80,8001,800116,dog,male,neg
61787390,3/2/2021,80,8001,800119,dog,male,neg
61787343,3/2/2021,80,8001,800118,dog,male,neg
61787334,3/2/2021,80,8001,800107,dog,male,neg
61787324,3/2/2021,80,8001,800120,dog,male,neg
61786420,2/22/2021,80,8013,801302,dog,male,posit
61786695,2/16/2021,80,8014,801407,dog,male,neg
61786694,2/16/2021,80,8014,801401,dog,male,neg
61786693,2/16/2021,80,8014,801403,dog,male,neg
61786692,2/16/2021,80,8009,800907,dog,male,neg
61786691,2/16/2021,80,8012,801218,dog,female,neg
61786690,2/16/2021,80,8012,801216,dog,male,neg
61786558,2/9/2021,80,8023,802303,dog,male,neg
61786557,2/9/2021,80,8023,802304,dog,male,neg
61786556,2/9/2021,80,8023,802301,dog,female,neg
61786555,2/9/2021,80,8023,802302,dog,male,neg
61786223,2/8/2021,80,8014,801406,dog,male,neg
61786224,1/21/2021,80,8010,801001,dog,male,neg
61786222,1/21/2021,80,8010,801002,dog,male,neg
61786220,1/21/2021,80,8010,801003,dog,male,neg
61786218,1/15/2021,80,8006,800605,dog,female,neg
61786210,1/11/2021,80,8012,801204,dog,male,unknown
61787448,1/7/2021,80,8021,802103,dog,male,neg
61786185,1/7/2021,80,8021,802103,dog,male,neg
61789044,7/9/2021,81,8107,810704,dog,male,posit
61791022,9/21/2021,82,8203,820305,dog,male,neg
61787167,3/17/2021,82,8207,820706,dog,male,neg
61787166,3/17/2021,82,8207,820701,dog,male,neg
61787165,3/17/2021,82,8207,820705,dog,female,neg
61787160,3/7/2021,82,8203,820302,dog,male,neg
61791715,12/1/2021,83,8302,830202,dog,female,unknown
61790041,8/31/2021,83,8303,830306,dog,male,neg
61790038,8/31/2021,83,8303,830302,dog,male,neg
61790036,8/31/2021,83,8303,830303,dog,male,neg
61789894,8/26/2021,83,8301,830105,dog,female,neg
61789895,8/25/2021,83,8302,830201,dog,male,neg
61789514,8/6/2021,83,8301,830106,dog,male,neg
61790887,9/14/2021,84,8416,841607,dog,male,neg
61790886,9/14/2021,84,8416,841604,dog,male,neg
61790881,9/13/2021,84,8407,840702,dog,male,neg
61790880,9/13/2021,84,8407,840705,dog,male,neg
61790879,9/13/2021,84,8407,840703,dog,male,neg
61790878,9/13/2021,84,8407,840701,dog,male,neg
61790877,9/13/2021,84,8407,840704,dog,male,neg
61790876,9/13/2021,84,8407,840706,dog,male,neg
61790875,9/13/2021,84,8407,840701,dog,male,neg
61790874,9/13/2021,84,8405,840501,dog,male,neg
61790873,9/13/2021,84,8405,840502,dog,male,neg
61790872,9/13/2021,84,8405,840501,dog,male,neg
61790870,9/13/2021,84,8405,840503,dog,male,neg
61790868,9/10/2021,84,8402,840208,dog,male,neg
61790867,9/10/2021,84,8402,840212,dog,male,neg
61790863,9/10/2021,84,8402,840202,dog,male,neg
61790862,9/10/2021,84,8402,840209,dog,male,neg
61790859,9/10/2021,84,8402,840206,dog,male,neg
61790856,9/10/2021,84,8402,840205,dog,male,neg
61789619,8/9/2021,84,8417,841702,dog,male,neg
61789617,8/9/2021,84,8417,841711,dog,male,neg
61789616,8/9/2021,84,8417,841704,dog,male,neg
61789615,8/9/2021,84,8417,841708,dog,male,neg
61789614,8/9/2021,84,8417,841710,dog,male,neg
61789613,8/9/2021,84,8417,841703,dog,male,neg
61789612,8/9/2021,84,8417,841715,dog,male,neg
61789611,8/9/2021,84,8417,841706,dog,male,neg
61789610,8/9/2021,84,8417,841707,dog,male,neg
61789609,8/9/2021,84,8417,841713,dog,male,neg
61789608,8/9/2021,84,8417,841712,dog,male,neg
61789607,8/9/2021,84,8417,841709,dog,male,neg
61789605,8/9/2021,84,8417,841705,dog,male,neg
61789604,8/9/2021,84,8417,841701,dog,male,neg
61789603,8/9/2021,84,8417,841714,dog,male,neg
61789602,8/9/2021,84,8417,841701,dog,male,neg
61789599,8/9/2021,84,8412,841201,dog,male,neg
61789598,8/9/2021,84,8412,841202,dog,male,neg
61789597,8/9/2021,84,8412,841208,dog,male,neg
61789596,8/9/2021,84,8412,841205,dog,male,neg
61789595,8/9/2021,84,8412,841206,dog,male,neg
61789594,8/9/2021,84,8412,841203,dog,male,neg
61789592,8/9/2021,84,8412,841204,dog,male,neg
61789591,8/9/2021,84,8412,841207,dog,male,neg
61789590,8/9/2021,84,8412,841209,dog,male,neg
61789589,8/9/2021,84,8412,841210,dog,male,neg
61789587,8/9/2021,84,8412,841211,dog,male,neg
61789204,7/21/2021,84,8401,840105,dog,male,neg
61788626,6/8/2021,84,8411,841102,dog,male,neg
61788623,6/8/2021,84,8415,841505,dog,male,neg
61788633,6/7/2021,84,8416,841605,dog,male,neg
61788629,6/7/2021,84,8411,841103,dog,male,neg
61788614,6/7/2021,84,8413,841301,dog,male,neg
61788628,6/4/2021,84,8418,841804,dog,male,neg
61788631,6/3/2021,84,8411,841101,dog,male,neg
61788632,6/2/2021,84,8416,841601,dog,male,neg
61788638,5/28/2021,84,8408,840809,dog,male,neg
61788637,5/28/2021,84,8408,840810,dog,male,neg
61788641,5/27/2021,84,8408,840806,dog,male,neg
61788640,5/26/2021,84,8408,840807,dog,male,neg
61788642,5/25/2021,84,8408,840803,dog,male,neg
61788639,5/25/2021,84,8408,840808,dog,male,neg
61788643,5/21/2021,84,8408,840802,dog,male,neg
61788644,5/19/2021,84,8408,840801,dog,male,neg
61788863,4/24/2021,84,8401,840110,dog,male,neg
61787562,3/31/2021,84,8403,840301,dog,female,neg
61787437,3/31/2021,84,8406,840601,dog,female,neg
61787436,3/31/2021,84,8406,840605,dog,female,neg
61787435,3/31/2021,84,8406,840603,dog,female,neg
61787434,3/31/2021,84,8406,840608,dog,female,neg
61787433,3/31/2021,84,8406,840602,dog,female,neg
61787425,3/31/2021,84,8403,840301,dog,female,neg
61787424,3/31/2021,84,8403,840304,dog,female,neg
61787421,3/31/2021,84,8415,841502,dog,male,neg
61787419,3/31/2021,84,8415,841504,dog,male,neg
61787418,3/31/2021,84,8415,841501,dog,male,neg
61787413,3/31/2021,84,8401,840103,dog,male,neg
61786292,2/18/2021,84,8412,841207,dog,male,neg
61786019,2/1/2021,84,8402,840203,dog,female,neg
61791014,9/20/2021,85,8503,850302,dog,male,neg
61789992,7/1/2021,85,8502,850201,dog,male,neg
61789991,6/24/2021,85,8502,850204,dog,male,neg
61789990,6/2/2021,85,8502,850205,dog,male,neg
61789989,5/20/2021,85,8502,850202,dog,male,neg
61789988,5/11/2021,85,8505,850501,dog,male,neg
61791788,12/16/2021,90,9001,900104,dog,female,posit
61791605,11/4/2021,90,9008,900803,dog,male,posit
61791530,11/4/2021,90,9016,901603,dog,male,posit
61791239,9/27/2021,90,9015,901509,dog,female,posit
61790499,9/9/2021,90,9010,901001,dog,male,posit
61790169,9/2/2021,90,9001,900102,dog,male,posit
61789448,8/3/2021,90,9001,900102,dog,male,posit
61789717,7/30/2021,90,9013,901302,dog,male,neg
61789716,7/30/2021,90,9013,901303,dog,male,neg
61789718,7/29/2021,90,9013,901301,dog,male,neg
61789714,7/29/2021,90,9013,901301,dog,male,neg
61789131,7/13/2021,90,9011,901116,dog,male,posit
61788934,6/16/2021,90,9001,900106,dog,female,neg
61788425,5/18/2021,90,9007,900710,dog,male,neg
61788424,5/18/2021,90,9007,900709,dog,male,neg
61788423,5/18/2021,90,9007,900708,dog,male,neg
61788422,5/18/2021,90,9007,900706,dog,male,neg
61788421,5/18/2021,90,9007,900707,dog,male,neg
61788420,5/18/2021,90,9007,900703,dog,male,neg
61788419,5/18/2021,90,9001,900101,dog,female,neg
61788418,5/18/2021,90,9001,900103,dog,male,neg
61788417,5/18/2021,90,9001,900102,dog,male,neg
61788416,5/18/2021,90,9002,900208,dog,male,neg
61788293,5/18/2021,90,9011,901103,dog,male,posit
61788252,5/17/2021,90,9009,900903,dog,male,posit
61787864,4/9/2021,90,9015,901501,dog,male,posit
61787868,4/2/2021,90,9001,900101,dog,female,neg
61787573,4/1/2021,90,9010,901001,dog,female,posit
61787847,3/24/2021,90,9005,900503,dog,female,neg
61787846,3/24/2021,90,9005,900506,dog,male,neg
61787845,3/24/2021,90,9005,900504,dog,male,neg
61787843,3/24/2021,90,9005,900501,dog,female,neg
61787841,3/24/2021,90,9005,900505,dog,female,neg
61787840,3/24/2021,90,9003,900302,dog,male,neg
61787839,3/24/2021,90,9003,900313,dog,female,neg
61787837,3/24/2021,90,9003,900311,dog,male,neg
61787836,3/24/2021,90,9003,900310,dog,male,neg
61787835,3/24/2021,90,9003,900307,dog,female,neg
61787834,3/24/2021,90,9003,900301,dog,male,neg
61787164,3/16/2021,90,9004,900401,dog,female,neg
61787159,3/10/2021,90,9009,900909,dog,male,neg
61787158,3/10/2021,90,9001,900106,dog,male,neg
61787157,3/10/2021,90,9001,900101,dog,female,neg
61787156,3/10/2021,90,9001,900104,dog,female,neg
61787155,3/10/2021,90,9011,901105,dog,female,neg
61786743,3/2/2021,90,9016,901602,dog,female,neg
61786519,2/16/2021,90,9013,901301,dog,male,neg
61786516,2/16/2021,90,9013,901301,dog,male,neg
61786466,2/10/2021,90,9009,900909,dog,male,neg
61786465,2/10/2021,90,9009,900902,dog,male,neg
61786412,2/10/2021,90,9009,900909,dog,male,neg
61786403,2/10/2021,90,9009,900901,dog,female,neg
61786399,2/10/2021,90,9009,900901,dog,female,neg
61786260,2/10/2021,90,9011,901118,dog,male,posit
61786026,1/26/2021,90,9007,900711,dog,male,neg
61786025,1/26/2021,90,9007,900712,dog,female,neg
61786024,1/26/2021,90,9007,900702,dog,male,neg
61786023,1/26/2021,90,9007,900701,dog,female,neg
61786021,1/26/2021,90,9007,900701,dog,male,neg
61786020,1/26/2021,90,9007,900704,dog,male,neg
61786018,1/26/2021,90,9007,900705,dog,female,neg
61786017,1/26/2021,90,9009,900903,dog,female,neg
61786016,1/26/2021,90,9009,900904,dog,female,neg
61785909,1/21/2021,90,9002,900207,dog,male,neg
61785891,1/21/2021,90,9002,900206,dog,female,neg
61785814,1/14/2021,90,9007,900711,dog,male,neg
61785651,1/4/2021,90,9016,901604,dog,male,posit
61789914,8/23/2021,91,9101,910112,dog,male,neg
61789207,7/16/2021,91,9104,910402,dog,female,neg
61788546,6/7/2021,91,9105,910501,dog,male,neg
61788426,5/23/2021,91,9104,910403,dog,male,neg
61787917,4/21/2021,91,9105,910503,dog,female,neg
61789916,3/23/2021,91,9101,910103,dog,male,neg
61786418,2/22/2021,91,9102,910202,dog,male,neg
61786417,2/22/2021,91,9106,910605,dog,male,neg
61786415,2/22/2021,91,9106,910601,dog,female,neg
61786414,2/21/2021,91,9107,910702,dog,male,neg
61786413,2/21/2021,91,9107,910701,dog,female,neg
61786411,2/21/2021,91,9103,910303,dog,female,neg
61786410,2/20/2021,91,9103,910302,dog,female,neg
61786409,2/20/2021,91,9103,910301,dog,female,neg
61791816,12/18/2021,92,9201,920101,dog,male,neg
61790053,8/24/2021,92,9204,920409,dog,female,neg
61790052,8/24/2021,92,9204,920410,dog,female,neg
61790051,8/23/2021,92,9204,920401,dog,female,neg
61790050,8/23/2021,92,9204,920401,dog,female,neg
61790049,8/23/2021,92,9205,920504,dog,female,neg
61790048,8/23/2021,92,9205,920505,dog,female,neg
61790073,8/20/2021,92,9208,920806,dog,male,neg
61790047,8/20/2021,92,9205,920502,dog,female,neg
61790046,8/20/2021,92,9205,920503,dog,female,neg
61790045,8/20/2021,92,9208,920805,dog,female,neg
61790044,8/20/2021,92,9208,920802,dog,female,neg
61790043,8/20/2021,92,9208,920804,dog,female,neg
61790042,8/20/2021,92,9208,920806,dog,male,neg
61790040,8/20/2021,92,9208,920801,dog,female,neg
61790039,8/18/2021,92,9210,921003,dog,female,neg
61790037,7/29/2021,92,9205,920501,dog,female,neg
61787821,4/1/2021,92,9209,920901,dog,female,neg
61787820,4/1/2021,92,9209,920902,dog,female,neg
61787818,4/1/2021,92,9209,920903,dog,female,neg
61787817,4/1/2021,92,9209,920904,dog,female,neg
61787812,3/24/2021,92,9210,921002,dog,female,neg
61787810,3/24/2021,92,9210,921001,dog,male,neg
61787807,3/23/2021,92,9206,920601,dog,female,neg
61787806,3/22/2021,92,9206,920615,dog,male,neg
61787805,3/22/2021,92,9206,920616,dog,male,neg
61787804,3/21/2021,92,9206,920602,dog,male,neg
61787803,3/20/2021,92,9206,920605,dog,female,neg
61787802,3/20/2021,92,9206,920606,dog,female,neg
61787800,3/19/2021,92,9206,920607,dog,female,neg
61787799,3/19/2021,92,9206,920608,dog,female,neg
61787798,3/19/2021,92,9206,920609,dog,male,neg
61787797,3/19/2021,92,9206,920610,dog,female,neg
61787796,3/17/2021,92,9206,920611,dog,female,neg
61787795,3/17/2021,92,9206,920619,dog,female,neg
61787794,3/17/2021,92,9206,920620,dog,male,neg
61787813,3/1/2021,92,9209,920905,dog,male,neg
61786857,2/22/2021,92,9201,920114,dog,female,neg
61786856,2/22/2021,92,9201,920104,dog,female,neg
61786852,2/22/2021,92,9201,920105,dog,female,neg
61786849,2/22/2021,92,9201,920106,dog,male,neg
61786848,2/19/2021,92,9201,920107,dog,female,neg
61786847,2/19/2021,92,9201,920108,dog,male,neg
61786846,2/19/2021,92,9201,920109,dog,female,neg
61786845,2/19/2021,92,9201,920113,dog,female,neg
61786844,2/17/2021,92,9201,920115,dog,female,neg
61786843,2/17/2021,92,9201,920118,dog,male,neg
61786842,2/17/2021,92,9201,920119,dog,male,neg
61786841,2/17/2021,92,9201,920120,dog,male,neg
61786384,2/15/2021,92,9207,920704,dog,female,neg
61786383,2/15/2021,92,9207,920701,dog,female,neg
61786382,2/15/2021,92,9207,920702,dog,female,neg
61786381,2/15/2021,92,9207,920705,dog,male,neg
61788128,2/13/2021,92,9204,920404,dog,female,neg
61788132,2/5/2021,92,9204,920403,dog,female,neg
61788131,2/5/2021,92,9204,920407,dog,male,neg
61788129,2/5/2021,92,9204,920413,dog,female,neg
61788130,2/3/2021,92,9204,920412,dog,male,neg
61788127,2/1/2021,92,9204,920402,dog,female,neg
61785987,1/18/2021,92,9203,920306,dog,female,neg
61785988,1/15/2021,92,9203,920302,dog,male,neg
61785990,1/14/2021,92,9203,920301,dog,female,neg
61785989,1/14/2021,92,9203,920301,dog,male,neg
61785986,1/14/2021,92,9203,920307,dog,female,neg
61785982,1/13/2021,92,9202,920205,dog,male,neg
61785981,1/13/2021,92,9202,920202,dog,female,neg
61785980,1/13/2021,92,9202,920209,dog,female,neg
61785979,1/13/2021,92,9202,920204,dog,female,neg
61785977,1/13/2021,92,9202,920211,dog,male,neg
61785976,1/13/2021,92,9202,920203,dog,female,neg
61785975,1/13/2021,92,9202,920210,dog,male,neg
61785974,1/12/2021,92,9202,920212,dog,female,neg
61785973,1/12/2021,92,9202,920207,dog,female,neg
61785972,1/12/2021,92,9202,920208,dog,female,neg
61785971,1/12/2021,92,9202,920206,dog,male,neg
61785970,1/12/2021,92,9202,920214,dog,male,neg
61785985,1/11/2021,92,9203,920305,dog,female,neg
61791789,12/17/2021,93,9303,930301,dog,male,neg
61791787,12/17/2021,93,9310,931003,dog,male,neg
61791786,12/17/2021,93,9304,930401,dog,male,neg
61791785,12/17/2021,93,9304,930402,dog,male,neg
61791694,11/24/2021,93,9303,930301,dog,male,neg
61791693,11/24/2021,93,9303,930302,dog,male,neg
61791692,11/24/2021,93,9309,930903,dog,male,neg
61791691,11/24/2021,93,9309,930901,dog,male,neg
61791621,11/10/2021,93,9301,930105,dog,male,neg
61791620,11/10/2021,93,9308,930802,dog,male,neg
61791619,11/10/2021,93,9305,930511,dog,male,neg
61791618,11/10/2021,93,9306,930602,dog,male,neg
61791617,11/10/2021,93,9306,930601,dog,male,neg
61791616,11/10/2021,93,9305,930505,dog,male,neg
61791615,11/10/2021,93,9305,930516,dog,male,neg
61791614,11/10/2021,93,9305,930512,dog,male,neg
61791613,11/10/2021,93,9305,930511,dog,male,neg
61791612,11/10/2021,93,9307,930702,dog,male,neg
61791611,11/10/2021,93,9311,931104,dog,male,neg
61791604,11/3/2021,93,9310,931004,dog,male,neg
61791365,11/3/2021,93,9308,930804,dog,male,neg
61791364,11/3/2021,93,9308,930803,dog,male,neg
61791363,11/3/2021,93,9307,930703,dog,male,neg
61791362,11/3/2021,93,9306,930607,dog,male,neg
61791361,11/3/2021,93,9306,930603,dog,male,neg
61791360,11/3/2021,93,9301,930113,dog,male,neg
61791359,11/3/2021,93,9301,930103,dog,male,neg
61791358,11/3/2021,93,9301,930112,dog,male,neg
61791357,11/3/2021,93,9301,930114,dog,male,neg
61791356,11/3/2021,93,9311,931102,dog,male,neg
61791355,11/3/2021,93,9302,930204,dog,male,neg
61791354,11/3/2021,93,9302,930205,dog,male,neg
61791351,11/3/2021,93,9302,930203,dog,male,neg
61791350,11/3/2021,93,9302,930201,dog,male,neg
61791349,11/3/2021,93,9302,930202,dog,male,neg
61791282,10/1/2021,93,9301,930111,dog,female,posit
61789230,7/21/2021,93,9305,930511,dog,male,neg
61789229,7/21/2021,93,9305,930512,dog,male,neg
61789228,7/21/2021,93,9305,930506,dog,male,neg
61789227,7/21/2021,93,9305,930501,dog,male,neg
NA,7/21/2021,93,9305,930511,dog,male,neg
61789225,7/21/2021,93,9309,930903,dog,male,neg
61789224,7/21/2021,93,9309,930903,dog,male,neg
61789067,7/9/2021,93,9304,930402,dog,male,neg
61788971,6/30/2021,93,9306,930603,dog,male,neg
61788970,6/30/2021,93,9306,930601,dog,male,neg
61788969,6/30/2021,93,9306,930601,dog,male,neg
61788221,5/17/2021,93,9301,930108,dog,male,neg
61788219,5/17/2021,93,9301,930110,dog,male,neg
61788217,5/17/2021,93,9301,930103,dog,male,neg
61788216,5/17/2021,93,9301,930109,dog,male,neg
61788214,5/17/2021,93,9301,930111,dog,male,neg
61788176,5/12/2021,93,9304,930403,dog,male,neg
61788175,5/12/2021,93,9310,931004,dog,male,neg
61788173,5/12/2021,93,9309,930901,dog,male,neg
61788168,5/12/2021,93,9306,930606,dog,male,neg
61788167,5/12/2021,93,9306,930602,dog,male,neg
61788037,4/30/2021,93,9301,930113,dog,male,neg
61788035,4/27/2021,93,9304,930402,dog,male,neg
61788034,4/27/2021,93,9304,930401,dog,male,neg
61788032,4/27/2021,93,9304,930402,dog,male,neg
61788030,4/27/2021,93,9308,930803,dog,male,neg
61788029,4/27/2021,93,9308,930806,dog,male,neg
61788028,4/27/2021,93,9308,930801,dog,male,neg
61788027,4/27/2021,93,9308,930804,dog,male,neg
61788026,4/27/2021,93,9308,930802,dog,male,neg
61788025,4/27/2021,93,9305,930508,dog,male,neg
61788024,4/27/2021,93,9301,930114,dog,male,neg
61788023,4/27/2021,93,9311,931104,dog,male,neg
61786763,3/2/2021,93,9305,930505,dog,male,neg
61786762,3/2/2021,93,9305,930516,dog,male,neg
61786761,3/2/2021,93,9305,930510,dog,male,neg
61786760,3/2/2021,93,9305,930504,dog,male,neg
61786759,3/2/2021,93,9305,930513,dog,male,neg
61786758,3/2/2021,93,9311,931102,dog,male,neg
61786757,3/2/2021,93,9311,931101,dog,male,neg
61786756,3/2/2021,93,9310,931003,dog,male,neg
61786667,3/2/2021,93,9310,931001,dog,male,neg
61786665,3/2/2021,93,9306,930605,dog,male,neg
61786662,3/2/2021,93,9305,930502,dog,male,neg
61786661,3/2/2021,93,9307,930702,dog,male,neg
61786233,2/10/2021,93,9301,930113,dog,male,neg
61786244,2/9/2021,93,9307,930703,dog,male,neg
61786243,2/9/2021,93,9302,930201,dog,male,neg
61786242,2/9/2021,93,9302,930203,dog,male,neg
61786241,2/9/2021,93,9302,930205,dog,male,neg
61786240,2/9/2021,93,9302,930202,dog,male,neg
61786239,2/9/2021,93,9302,930201,dog,male,neg
61786238,2/9/2021,93,9301,930105,dog,male,neg
61786237,2/9/2021,93,9301,930112,dog,male,neg
61786235,2/9/2021,93,9301,930106,dog,male,neg
61786234,2/9/2021,93,9301,930115,dog,male,neg
61785916,1/13/2021,93,9303,930301,dog,male,neg
61785914,1/13/2021,93,9303,930302,dog,female,neg
61785912,1/13/2021,93,9303,930301,dog,female,neg
61785911,1/13/2021,93,9303,930305,dog,female,neg
61785915,1/12/2021,93,9303,930306,dog,female,neg
61785913,1/12/2021,93,9303,930307,dog,female,neg
61791039,9/23/2021,94,9410,941004,dog,male,neg
61791038,9/23/2021,94,9410,941002,dog,female,neg
61791036,9/23/2021,94,9410,941007,dog,female,neg
61791035,9/23/2021,94,9410,941005,dog,female,neg
61791033,9/23/2021,94,9410,941001,dog,male,neg
61791032,9/23/2021,94,9410,941010,dog,female,neg
61791031,9/23/2021,94,9410,941006,dog,female,neg
