id,date,prov,provid,type,sex,diag,month,year
61790703,08-Sep-21,จันทบุรี,22,rodent,male,neg,9,2021
61790702,08-Sep-21,จันทบุรี,22,rodent,male,neg,9,2021
61790701,08-Sep-21,จันทบุรี,22,rodent,male,neg,9,2021
61790670,08-Sep-21,จันทบุรี,22,dog,male,neg,9,2021
61790662,08-Sep-21,จันทบุรี,22,dog,male,neg,9,2021
61790658,08-Sep-21,จันทบุรี,22,dog,male,neg,9,2021
61790656,08-Sep-21,จันทบุรี,22,cat,female,neg,9,2021
61790652,08-Sep-21,จันทบุรี,22,cat,male,neg,9,2021
61790650,08-Sep-21,จันทบุรี,22,rodent,male,neg,9,2021
61790649,08-Sep-21,จันทบุรี,22,rodent,male,neg,9,2021
61790647,08-Sep-21,จันทบุรี,22,rodent,male,neg,9,2021
61790336,30-Aug-21,จันทบุรี,22,rodent,male,neg,8,2021
61790335,30-Aug-21,จันทบุรี,22,rodent,male,neg,8,2021
61789574,30-Jul-21,จันทบุรี,22,cat,male,neg,7,2021
61789179,13-Jul-21,จันทบุรี,22,rodent,male,neg,7,2021
61789178,13-Jul-21,จันทบุรี,22,rodent,male,neg,7,2021
61789177,13-Jul-21,จันทบุรี,22,rodent,male,neg,7,2021
61789176,13-Jul-21,จันทบุรี,22,rodent,male,neg,7,2021
61789175,13-Jul-21,จันทบุรี,22,rodent,male,neg,7,2021
61789174,13-Jul-21,จันทบุรี,22,rodent,male,neg,7,2021
61789173,13-Jul-21,จันทบุรี,22,rodent,male,neg,7,2021
61789109,11-Jul-21,จันทบุรี,22,cat,female,neg,7,2021
61788995,24-Jun-21,จันทบุรี,22,dog,male,neg,6,2021
61788693,11-Jun-21,จันทบุรี,22,dog,male,posit,6,2021
61788688,01-Jun-21,จันทบุรี,22,cat,female,neg,6,2021
61788457,20-May-21,จันทบุรี,22,dog,male,neg,5,2021
61788456,20-May-21,จันทบุรี,22,cat,female,neg,5,2021
61788454,20-May-21,จันทบุรี,22,dog,male,neg,5,2021
61788166,29-Apr-21,จันทบุรี,22,dog,male,neg,4,2021
61788165,29-Apr-21,จันทบุรี,22,cat,male,neg,4,2021
61788164,29-Apr-21,จันทบุรี,22,dog,female,neg,4,2021
61787892,01-Apr-21,จันทบุรี,22,dog,female,neg,4,2021
61787844,25-Mar-21,จันทบุรี,22,dog,male,neg,3,2021
61787842,25-Mar-21,จันทบุรี,22,dog,female,neg,3,2021
61787838,25-Mar-21,จันทบุรี,22,dog,male,neg,3,2021
61787250,17-Mar-21,จันทบุรี,22,dog,female,neg,3,2021
61787240,11-Mar-21,จันทบุรี,22,dog,female,neg,3,2021
61786937,05-Mar-21,จันทบุรี,22,dog,female,neg,3,2021
61786934,05-Mar-21,จันทบุรี,22,dog,female,neg,3,2021
61786932,05-Mar-21,จันทบุรี,22,dog,female,neg,3,2021
61786535,03-Mar-21,จันทบุรี,22,cat,female,neg,3,2021
61786930,24-Feb-21,จันทบุรี,22,dog,female,neg,2,2021
61786931,23-Feb-21,จันทบุรี,22,dog,male,neg,2,2021
61786547,18-Feb-21,จันทบุรี,22,cat,female,neg,2,2021
61786546,10-Feb-21,จันทบุรี,22,dog,male,neg,2,2021
61786545,10-Feb-21,จันทบุรี,22,dog,male,neg,2,2021
61786540,03-Feb-21,จันทบุรี,22,cat,female,neg,2,2021
61786533,03-Feb-21,จันทบุรี,22,cat,female,neg,2,2021
61791905,22-Dec-21,ระยอง,21,cat,female,neg,12,2021
61791679,17-Nov-21,ระยอง,21,dog,male,posit,11,2021
61790968,06-Aug-21,ระยอง,21,dog,female,posit,8,2021
61790966,06-Aug-21,ระยอง,21,dog,male,posit,8,2021
61790965,18-Jun-21,ระยอง,21,dog,male,posit,6,2021
61789892,16-Jun-21,ระยอง,21,dog,female,posit,6,2021
61789891,15-Jun-21,ระยอง,21,dog,female,posit,6,2021
61788474,14-May-21,ระยอง,21,dog,female,posit,5,2021
61788475,28-Apr-21,ระยอง,21,dog,male,posit,4,2021
61788447,20-Apr-21,ระยอง,21,dog,male,posit,4,2021
61788473,19-Apr-21,ระยอง,21,dog,male,posit,4,2021
61787471,26-Mar-21,ระยอง,21,dog,male,posit,3,2021
61787470,15-Mar-21,ระยอง,21,dog,male,posit,3,2021
61787469,15-Mar-21,ระยอง,21,dog,female,posit,3,2021
61787314,15-Mar-21,ระยอง,21,dog,female,neg,3,2021
61787351,14-Mar-21,ระยอง,21,dog,male,neg,3,2021
61787347,14-Mar-21,ระยอง,21,dog,male,neg,3,2021
61787346,14-Mar-21,ระยอง,21,dog,female,neg,3,2021
61787341,14-Mar-21,ระยอง,21,dog,male,neg,3,2021
61787338,14-Mar-21,ระยอง,21,dog,male,neg,3,2021
61787336,14-Mar-21,ระยอง,21,dog,female,neg,3,2021
61787332,14-Mar-21,ระยอง,21,dog,female,neg,3,2021
61787331,14-Mar-21,ระยอง,21,dog,male,neg,3,2021
61787329,14-Mar-21,ระยอง,21,dog,female,neg,3,2021
61787327,14-Mar-21,ระยอง,21,dog,female,neg,3,2021
61787326,14-Mar-21,ระยอง,21,dog,female,neg,3,2021
61787325,14-Mar-21,ระยอง,21,dog,male,neg,3,2021
61787323,14-Mar-21,ระยอง,21,dog,male,neg,3,2021
61787318,14-Mar-21,ระยอง,21,dog,male,neg,3,2021
61787317,14-Mar-21,ระยอง,21,dog,female,neg,3,2021
61787316,14-Mar-21,ระยอง,21,dog,female,neg,3,2021
61787315,14-Mar-21,ระยอง,21,dog,female,neg,3,2021
61787344,13-Mar-21,ระยอง,21,dog,female,neg,3,2021
61787322,13-Mar-21,ระยอง,21,dog,female,neg,3,2021
61787320,13-Mar-21,ระยอง,21,dog,female,neg,3,2021
61787319,13-Mar-21,ระยอง,21,dog,male,neg,3,2021
61787321,12-Mar-21,ระยอง,21,dog,female,neg,3,2021
61787468,05-Mar-21,ระยอง,21,dog,female,posit,3,2021
61787270,04-Mar-21,ระยอง,21,dog,female,neg,3,2021
61787312,02-Mar-21,ระยอง,21,dog,female,neg,3,2021
61787309,02-Mar-21,ระยอง,21,dog,female,neg,3,2021
61787306,02-Mar-21,ระยอง,21,dog,female,neg,3,2021
61787288,02-Mar-21,ระยอง,21,dog,male,neg,3,2021
61787283,02-Mar-21,ระยอง,21,dog,female,neg,3,2021
61787276,02-Mar-21,ระยอง,21,dog,male,neg,3,2021
61787275,02-Mar-21,ระยอง,21,cat,female,neg,3,2021
61787274,02-Mar-21,ระยอง,21,dog,male,neg,3,2021
61787273,02-Mar-21,ระยอง,21,dog,male,neg,3,2021
61787179,02-Mar-21,ระยอง,21,dog,female,posit,3,2021
61787111,02-Mar-21,ระยอง,21,cat,male,posit,3,2021
61787313,01-Mar-21,ระยอง,21,dog,female,neg,3,2021
61787311,01-Mar-21,ระยอง,21,dog,male,neg,3,2021
61787310,01-Mar-21,ระยอง,21,dog,male,neg,3,2021
61787287,01-Mar-21,ระยอง,21,dog,male,neg,3,2021
61787286,01-Mar-21,ระยอง,21,dog,female,neg,3,2021
61787285,01-Mar-21,ระยอง,21,dog,female,neg,3,2021
61787284,01-Mar-21,ระยอง,21,dog,female,neg,3,2021
61787282,01-Mar-21,ระยอง,21,dog,female,neg,3,2021
61787281,01-Mar-21,ระยอง,21,dog,male,neg,3,2021
61787280,01-Mar-21,ระยอง,21,dog,female,neg,3,2021
61787279,01-Mar-21,ระยอง,21,dog,female,neg,3,2021
61787278,01-Mar-21,ระยอง,21,dog,female,neg,3,2021
61787277,01-Mar-21,ระยอง,21,cat,female,neg,3,2021
61787095,23-Feb-21,ระยอง,21,dog,male,posit,2,2021
61787014,19-Feb-21,ระยอง,21,dog,female,posit,2,2021
61787012,10-Feb-21,ระยอง,21,dog,male,posit,2,2021
61787009,04-Feb-21,ระยอง,21,dog,female,posit,2,2021
61786353,27-Jan-21,ระยอง,21,dog,male,posit,1,2021
61785808,13-Jan-21,ระยอง,21,ruminant,female,posit,1,2021
61785807,06-Jan-21,ระยอง,21,dog,male,posit,1,2021
61791947,30-Dec-21,ชลบุรี,20,dog,female,neg,12,2021
61791901,27-Dec-21,ชลบุรี,20,dog,male,posit,12,2021
61791880,25-Dec-21,ชลบุรี,20,dog,male,posit,12,2021
61791910,24-Dec-21,ชลบุรี,20,cat,male,neg,12,2021
61791879,24-Dec-21,ชลบุรี,20,dog,female,posit,12,2021
61791867,20-Dec-21,ชลบุรี,20,dog,male,neg,12,2021
61791866,15-Dec-21,ชลบุรี,20,dog,male,neg,12,2021
61791761,13-Dec-21,ชลบุรี,20,dog,female,posit,12,2021
61791747,13-Dec-21,ชลบุรี,20,dog,male,posit,12,2021
61791746,13-Dec-21,ชลบุรี,20,dog,male,posit,12,2021
61791722,08-Dec-21,ชลบุรี,20,cat,male,posit,12,2021
61791700,26-Nov-21,ชลบุรี,20,dog,male,posit,11,2021
61791690,22-Nov-21,ชลบุรี,20,dog,male,posit,11,2021
61791680,18-Nov-21,ชลบุรี,20,dog,female,posit,11,2021
61791699,17-Nov-21,ชลบุรี,20,dog,male,neg,11,2021
61791664,12-Nov-21,ชลบุรี,20,cat,female,neg,11,2021
61791431,04-Nov-21,ชลบุรี,20,dog,female,neg,11,2021
61791404,04-Nov-21,ชลบุรี,20,dog,female,posit,11,2021
61791366,03-Nov-21,ชลบุรี,20,dog,female,posit,11,2021
61791348,02-Nov-21,ชลบุรี,20,dog,male,posit,11,2021
61791328,29-Oct-21,ชลบุรี,20,dog,female,posit,10,2021
61791327,28-Oct-21,ชลบุรี,20,dog,male,posit,10,2021
61791326,27-Oct-21,ชลบุรี,20,dog,male,posit,10,2021
61791325,26-Oct-21,ชลบุรี,20,dog,female,posit,10,2021
61791324,26-Oct-21,ชลบุรี,20,dog,female,posit,10,2021
61791293,17-Oct-21,ชลบุรี,20,dog,male,posit,10,2021
61791434,11-Oct-21,ชลบุรี,20,cat,female,neg,10,2021
61791281,06-Oct-21,ชลบุรี,20,dog,male,posit,10,2021
61791259,04-Oct-21,ชลบุรี,20,dog,female,posit,10,2021
61791258,04-Oct-21,ชลบุรี,20,dog,female,posit,10,2021
61791146,25-Sep-21,ชลบุรี,20,cat,female,neg,9,2021
61791145,25-Sep-21,ชลบุรี,20,dog,female,neg,9,2021
61790975,23-Sep-21,ชลบุรี,20,dog,male,posit,9,2021
61790969,22-Sep-21,ชลบุรี,20,dog,female,posit,9,2021
61790938,20-Sep-21,ชลบุรี,20,cat,male,posit,9,2021
61790604,13-Sep-21,ชลบุรี,20,dog,female,posit,9,2021
61789850,23-Aug-21,ชลบุรี,20,dog,male,posit,8,2021
61789751,18-Aug-21,ชลบุรี,20,dog,male,posit,8,2021
61789704,16-Aug-21,ชลบุรี,20,dog,female,posit,8,2021
61789702,16-Aug-21,ชลบุรี,20,ruminant,male,neg,8,2021
61789703,11-Aug-21,ชลบุรี,20,dog,female,neg,8,2021
61789647,11-Aug-21,ชลบุรี,20,dog,male,posit,8,2021
61789564,09-Aug-21,ชลบุรี,20,dog,female,posit,8,2021
61789512,06-Aug-21,ชลบุรี,20,dog,female,posit,8,2021
61789427,04-Aug-21,ชลบุรี,20,dog,male,posit,8,2021
61789423,02-Aug-21,ชลบุรี,20,dog,male,neg,8,2021
61789193,19-Jul-21,ชลบุรี,20,dog,male,posit,7,2021
61789426,10-Jul-21,ชลบุรี,20,dog,female,posit,7,2021
61789042,08-Jul-21,ชลบุรี,20,dog,female,posit,7,2021
61788974,01-Jul-21,ชลบุรี,20,dog,female,posit,7,2021
61788937,23-Jun-21,ชลบุรี,20,dog,male,neg,6,2021
61788900,23-Jun-21,ชลบุรี,20,dog,female,posit,6,2021
61788800,21-Jun-21,ชลบุรี,20,dog,male,posit,6,2021
61788780,18-Jun-21,ชลบุรี,20,dog,male,posit,6,2021
61788779,18-Jun-21,ชลบุรี,20,dog,male,posit,6,2021
61788845,17-Jun-21,ชลบุรี,20,cat,male,neg,6,2021
61788735,15-Jun-21,ชลบุรี,20,dog,female,posit,6,2021
61788762,12-Jun-21,ชลบุรี,20,dog,male,neg,6,2021
61788763,07-Jun-21,ชลบุรี,20,pig,male,neg,6,2021
61788500,01-Jun-21,ชลบุรี,20,dog,female,posit,6,2021
61788402,24-May-21,ชลบุรี,20,dog,male,posit,5,2021
61788542,21-May-21,ชลบุรี,20,dog,male,neg,5,2021
61788362,19-May-21,ชลบุรี,20,dog,male,posit,5,2021
61788250,17-May-21,ชลบุรี,20,dog,female,posit,5,2021
61788067,06-May-21,ชลบุรี,20,dog,male,posit,5,2021
61788066,06-May-21,ชลบุรี,20,dog,male,posit,5,2021
61787925,22-Apr-21,ชลบุรี,20,dog,male,posit,4,2021
61787890,17-Apr-21,ชลบุรี,20,dog,female,posit,4,2021
61787891,16-Apr-21,ชลบุรี,20,dog,male,posit,4,2021
61787889,15-Apr-21,ชลบุรี,20,dog,male,posit,4,2021
61787599,02-Apr-21,ชลบุรี,20,dog,female,posit,4,2021
61787600,01-Apr-21,ชลบุรี,20,dog,female,posit,4,2021
61787870,31-Mar-21,ชลบุรี,20,dog,female,neg,3,2021
61787869,31-Mar-21,ชลบุรี,20,dog,male,neg,3,2021
61787453,29-Mar-21,ชลบุรี,20,dog,male,posit,3,2021
61787248,24-Mar-21,ชลบุรี,20,dog,female,posit,3,2021
61787109,18-Mar-21,ชลบุรี,20,dog,male,posit,3,2021
61786912,15-Mar-21,ชลบุรี,20,dog,female,posit,3,2021
61786657,27-Feb-21,ชลบุรี,20,dog,male,neg,2,2021
61786563,25-Feb-21,ชลบุรี,20,dog,female,posit,2,2021
61786377,17-Feb-21,ชลบุรี,20,dog,female,posit,2,2021
61786275,12-Feb-21,ชลบุรี,20,dog,male,posit,2,2021
61786205,08-Feb-21,ชลบุรี,20,dog,male,posit,2,2021
61786221,05-Feb-21,ชลบุรี,20,wildlife,male,neg,2,2021
61786212,04-Feb-21,ชลบุรี,20,cat,female,neg,2,2021
61786217,02-Feb-21,ชลบุรี,20,dog,male,neg,2,2021
61786214,02-Feb-21,ชลบุรี,20,dog,male,neg,2,2021
61786564,01-Feb-21,ชลบุรี,20,dog,male,neg,2,2021
61786044,01-Feb-21,ชลบุรี,20,dog,female,posit,2,2021
61786042,01-Feb-21,ชลบุรี,20,dog,female,posit,2,2021
61786022,22-Jan-21,ชลบุรี,20,dog,male,posit,1,2021
61785867,19-Jan-21,ชลบุรี,20,dog,female,posit,1,2021
61785866,19-Jan-21,ชลบุรี,20,dog,male,posit,1,2021
61785865,19-Jan-21,ชลบุรี,20,dog,female,posit,1,2021
61785780,08-Jan-21,ชลบุรี,20,dog,male,neg,1,2021
61785778,08-Jan-21,ชลบุรี,20,dog,male,neg,1,2021
61785779,07-Jan-21,ชลบุรี,20,dog,female,neg,1,2021
61785659,05-Jan-21,ชลบุรี,20,dog,male,posit,1,2021
61791860,21-Dec-21,สระบุรี,19,dog,female,neg,12,2021
61791904,16-Dec-21,สระบุรี,19,cat,male,neg,12,2021
61791859,07-Dec-21,สระบุรี,19,cat,female,neg,12,2021
61791858,02-Dec-21,สระบุรี,19,cat,male,neg,12,2021
61791857,30-Nov-21,สระบุรี,19,cat,female,neg,11,2021
61791856,19-Oct-21,สระบุรี,19,cat,male,neg,10,2021
61791855,19-Oct-21,สระบุรี,19,cat,male,neg,10,2021
61791854,19-Oct-21,สระบุรี,19,cat,male,neg,10,2021
61791853,19-Oct-21,สระบุรี,19,rodent,male,neg,10,2021
61791852,19-Oct-21,สระบุรี,19,rodent,male,neg,10,2021
61791851,19-Oct-21,สระบุรี,19,rodent,male,neg,10,2021
61791850,19-Oct-21,สระบุรี,19,rodent,male,neg,10,2021
61791849,19-Oct-21,สระบุรี,19,rodent,male,neg,10,2021
61791848,19-Oct-21,สระบุรี,19,rodent,male,neg,10,2021
61791847,19-Oct-21,สระบุรี,19,rodent,male,neg,10,2021
61791846,19-Oct-21,สระบุรี,19,rodent,male,neg,10,2021
61791286,01-Oct-21,สระบุรี,19,cat,male,neg,10,2021
61791257,21-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61791256,21-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61791255,21-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61791254,21-Sep-21,สระบุรี,19,dog,male,neg,9,2021
61791253,21-Sep-21,สระบุรี,19,dog,male,neg,9,2021
61791252,21-Sep-21,สระบุรี,19,dog,male,neg,9,2021
61791251,21-Sep-21,สระบุรี,19,dog,male,neg,9,2021
61791250,21-Sep-21,สระบุรี,19,dog,male,neg,9,2021
61791249,21-Sep-21,สระบุรี,19,dog,male,neg,9,2021
61791248,21-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61791247,21-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61791246,21-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61791245,21-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61791244,21-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61791243,21-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61791242,21-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61790786,16-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61790784,16-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61790783,16-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61790781,16-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61790737,14-Sep-21,สระบุรี,19,dog,male,neg,9,2021
61790736,14-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61790735,14-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61790734,14-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61790733,14-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61790732,14-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61790731,14-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61790730,14-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61790729,14-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61790728,14-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61790727,14-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61790726,14-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61790725,14-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61790724,14-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61790723,14-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61790722,14-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61790721,14-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61790592,09-Sep-21,สระบุรี,19,cat,male,neg,9,2021
61790591,09-Sep-21,สระบุรี,19,cat,male,neg,9,2021
61790589,09-Sep-21,สระบุรี,19,cat,male,neg,9,2021
61790587,09-Sep-21,สระบุรี,19,cat,male,neg,9,2021
61790585,09-Sep-21,สระบุรี,19,cat,male,neg,9,2021
61790544,07-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61790542,07-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61790541,07-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61790538,07-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61790536,07-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61790534,07-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61790532,07-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61790530,07-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61790528,07-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61790492,07-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61790491,07-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61790490,07-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61790489,07-Sep-21,สระบุรี,19,rodent,male,neg,9,2021
61790488,31-Aug-21,สระบุรี,19,dog,male,neg,8,2021
61790487,31-Aug-21,สระบุรี,19,dog,male,neg,8,2021
61790486,31-Aug-21,สระบุรี,19,dog,male,neg,8,2021
61790485,31-Aug-21,สระบุรี,19,dog,male,neg,8,2021
61790484,31-Aug-21,สระบุรี,19,dog,male,neg,8,2021
61790483,31-Aug-21,สระบุรี,19,dog,male,neg,8,2021
61790482,31-Aug-21,สระบุรี,19,dog,male,neg,8,2021
61790481,31-Aug-21,สระบุรี,19,dog,male,neg,8,2021
61790106,26-Aug-21,สระบุรี,19,dog,male,neg,8,2021
61790105,26-Aug-21,สระบุรี,19,dog,male,neg,8,2021
61790104,26-Aug-21,สระบุรี,19,dog,male,neg,8,2021
61790103,26-Aug-21,สระบุรี,19,dog,male,neg,8,2021
61790102,26-Aug-21,สระบุรี,19,dog,male,neg,8,2021
61790101,26-Aug-21,สระบุรี,19,dog,male,neg,8,2021
61790151,24-Aug-21,สระบุรี,19,cat,male,neg,8,2021
61790143,24-Aug-21,สระบุรี,19,cat,male,neg,8,2021
61790141,24-Aug-21,สระบุรี,19,cat,male,neg,8,2021
61790139,17-Aug-21,สระบุรี,19,cat,male,neg,8,2021
61789004,29-Jun-21,สระบุรี,19,cat,male,neg,6,2021
61789016,24-Jun-21,สระบุรี,19,cat,male,neg,6,2021
61789001,24-Jun-21,สระบุรี,19,cat,male,neg,6,2021
61789000,24-Jun-21,สระบุรี,19,cat,male,neg,6,2021
61788999,24-Jun-21,สระบุรี,19,cat,male,neg,6,2021
61789005,08-Jun-21,สระบุรี,19,cat,male,neg,6,2021
61788537,27-May-21,สระบุรี,19,dog,male,neg,5,2021
61788536,27-May-21,สระบุรี,19,dog,male,neg,5,2021
61788535,27-May-21,สระบุรี,19,dog,male,neg,5,2021
61790605,11-May-21,สระบุรี,19,dog,male,neg,5,2021
61787922,02-Apr-21,สระบุรี,19,cat,male,neg,4,2021
61787594,10-Mar-21,สระบุรี,19,dog,male,neg,3,2021
61787589,10-Mar-21,สระบุรี,19,dog,male,neg,3,2021
61787588,10-Mar-21,สระบุรี,19,dog,male,neg,3,2021
61787526,05-Mar-21,สระบุรี,19,dog,male,neg,3,2021
61787524,05-Mar-21,สระบุรี,19,cat,female,neg,3,2021
61787528,24-Feb-21,สระบุรี,19,cat,male,neg,2,2021
61790608,16-Feb-21,สระบุรี,19,cat,male,neg,2,2021
61787530,03-Feb-21,สระบุรี,19,dog,male,neg,2,2021
61787529,03-Feb-21,สระบุรี,19,dog,female,neg,2,2021
61786168,03-Feb-21,สระบุรี,19,dog,male,neg,2,2021
61786166,03-Feb-21,สระบุรี,19,dog,male,neg,2,2021
61786164,29-Jan-21,สระบุรี,19,cat,male,neg,1,2021
61790770,09-Sep-21,ชัยนาท,18,dog,male,neg,9,2021
61790769,09-Sep-21,ชัยนาท,18,cat,female,neg,9,2021
61790767,09-Sep-21,ชัยนาท,18,cat,female,neg,9,2021
61790765,09-Sep-21,ชัยนาท,18,cat,male,neg,9,2021
61790471,25-Aug-21,ชัยนาท,18,cat,female,neg,8,2021
61790470,25-Aug-21,ชัยนาท,18,cat,male,neg,8,2021
61790466,25-Aug-21,ชัยนาท,18,dog,female,neg,8,2021
61790460,25-Aug-21,ชัยนาท,18,cat,female,neg,8,2021
61790457,25-Aug-21,ชัยนาท,18,cat,female,neg,8,2021
61790469,18-Aug-21,ชัยนาท,18,cat,female,neg,8,2021
61790463,18-Aug-21,ชัยนาท,18,dog,male,neg,8,2021
61790217,18-Aug-21,ชัยนาท,18,dog,male,neg,8,2021
61790214,18-Aug-21,ชัยนาท,18,dog,female,neg,8,2021
61790194,18-Aug-21,ชัยนาท,18,cat,female,neg,8,2021
61790193,18-Jun-21,ชัยนาท,18,cat,female,neg,6,2021
61790494,27-May-21,ชัยนาท,18,cat,male,neg,5,2021
61790233,27-May-21,ชัยนาท,18,cat,female,neg,5,2021
61790236,18-May-21,ชัยนาท,18,cat,female,neg,5,2021
61790235,18-May-21,ชัยนาท,18,cat,female,neg,5,2021
61790228,18-May-21,ชัยนาท,18,dog,male,neg,5,2021
61790227,18-May-21,ชัยนาท,18,dog,male,neg,5,2021
61790225,18-May-21,ชัยนาท,18,dog,male,neg,5,2021
61790224,18-May-21,ชัยนาท,18,dog,male,neg,5,2021
61790223,18-May-21,ชัยนาท,18,dog,male,neg,5,2021
61790222,18-May-21,ชัยนาท,18,dog,male,neg,5,2021
61790221,18-May-21,ชัยนาท,18,dog,male,neg,5,2021
61790220,18-May-21,ชัยนาท,18,dog,male,neg,5,2021
61790213,18-May-21,ชัยนาท,18,cat,male,neg,5,2021
61790212,18-May-21,ชัยนาท,18,cat,male,neg,5,2021
61790211,18-May-21,ชัยนาท,18,cat,male,neg,5,2021
61790210,18-May-21,ชัยนาท,18,dog,male,neg,5,2021
61790209,18-May-21,ชัยนาท,18,dog,male,neg,5,2021
61790208,18-May-21,ชัยนาท,18,cat,male,neg,5,2021
61790207,18-May-21,ชัยนาท,18,cat,male,neg,5,2021
61790206,18-May-21,ชัยนาท,18,dog,male,neg,5,2021
61790205,18-May-21,ชัยนาท,18,cat,male,neg,5,2021
61790192,18-May-21,ชัยนาท,18,dog,male,neg,5,2021
61790191,18-May-21,ชัยนาท,18,dog,male,neg,5,2021
61790171,18-May-21,ชัยนาท,18,dog,male,neg,5,2021
61790495,28-Apr-21,ชัยนาท,18,cat,female,neg,4,2021
61790234,28-Apr-21,ชัยนาท,18,cat,male,neg,4,2021
61790203,28-Apr-21,ชัยนาท,18,cat,male,neg,4,2021
61790204,21-Apr-21,ชัยนาท,18,dog,male,neg,4,2021
61790202,21-Apr-21,ชัยนาท,18,dog,male,neg,4,2021
61790201,21-Apr-21,ชัยนาท,18,dog,male,neg,4,2021
61790200,24-Mar-21,ชัยนาท,18,cat,female,neg,3,2021
61790198,24-Mar-21,ชัยนาท,18,cat,female,neg,3,2021
61790197,24-Mar-21,ชัยนาท,18,cat,male,neg,3,2021
61790196,24-Mar-21,ชัยนาท,18,cat,female,neg,3,2021
61788210,24-Mar-21,ชัยนาท,18,cat,female,neg,3,2021
61790493,03-Mar-21,ชัยนาท,18,cat,female,neg,3,2021
61790232,20-Jan-21,ชัยนาท,18,cat,female,neg,1,2021
61790231,13-Jan-21,ชัยนาท,18,dog,male,neg,1,2021
61790230,13-Jan-21,ชัยนาท,18,dog,male,neg,1,2021
61790229,13-Jan-21,ชัยนาท,18,dog,female,neg,1,2021
61791878,24-Nov-21,สิงห์บุรี,17,cat,male,neg,11,2021
61791877,24-Nov-21,สิงห์บุรี,17,cat,female,neg,11,2021
61791875,24-Nov-21,สิงห์บุรี,17,dog,male,neg,11,2021
61791874,24-Nov-21,สิงห์บุรี,17,cat,male,neg,11,2021
61791873,24-Nov-21,สิงห์บุรี,17,dog,female,neg,11,2021
61791872,24-Nov-21,สิงห์บุรี,17,dog,male,neg,11,2021
61791870,24-Nov-21,สิงห์บุรี,17,dog,female,neg,11,2021
61791865,24-Nov-21,สิงห์บุรี,17,dog,male,neg,11,2021
61791864,24-Nov-21,สิงห์บุรี,17,dog,female,neg,11,2021
61791863,24-Nov-21,สิงห์บุรี,17,dog,female,neg,11,2021
61791862,24-Nov-21,สิงห์บุรี,17,dog,male,neg,11,2021
61791861,24-Nov-21,สิงห์บุรี,17,dog,female,neg,11,2021
61790446,29-Jul-21,สิงห์บุรี,17,cat,male,neg,7,2021
61790445,29-Jul-21,สิงห์บุรี,17,cat,male,neg,7,2021
61790444,29-Jul-21,สิงห์บุรี,17,cat,female,neg,7,2021
61790443,29-Jul-21,สิงห์บุรี,17,cat,female,neg,7,2021
61790442,29-Jul-21,สิงห์บุรี,17,cat,male,neg,7,2021
61790441,06-Jul-21,สิงห์บุรี,17,dog,male,neg,7,2021
61790440,06-Jul-21,สิงห์บุรี,17,dog,female,neg,7,2021
61790439,06-Jul-21,สิงห์บุรี,17,cat,male,neg,7,2021
61790420,12-May-21,สิงห์บุรี,17,cat,female,neg,5,2021
